Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Epsilon,Snake_Length
156,0,4,0.0,3,0.457510005540005,7
157,0,1,0.0,0,0.45522245551230495,4
158,0,1,0.0,0,0.4529463432347434,4
159,0,0,0.0,-1,0.4506816115185697,3
160,0,1,0.0,0,0.4484282034609769,4
161,0,0,0.0,-1,0.446186062443672,3
162,0,0,0.0,-1,0.4439551321314536,3
163,0,3,0.0,2,0.4417353564707963,6
164,0,3,0.0,2,0.43952667968844233,6
165,0,3,0.0,2,0.43732904629000013,6
166,0,3,0.0,2,0.4351424010585501,6
167,0,2,0.0,1,0.43296668905325736,5
168,0,2,0.0,1,0.43080185560799106,5
169,0,1,0.0,0,0.4286478463299511,4
170,0,0,0.0,-1,0.42650460709830135,3
171,0,1,0.0,0,0.42437208406280985,4
172,0,1,0.0,0,0.4222502236424958,4
173,0,0,0.0,-1,0.42013897252428334,3
174,0,3,0.0,2,0.4180382776616619,6
175,0,1,0.0,0,0.4159480862733536,4
176,0,1,0.0,0,0.41386834584198684,4
177,0,7,0.0,6,0.4117990041127769,10
178,0,1,0.0,0,0.40974000909221303,4
179,0,2,0.0,1,0.40769130904675194,5
180,0,6,0.0,5,0.40565285250151817,9
181,0,2,0.0,1,0.4036245882390106,5
182,0,4,0.0,3,0.4016064652978155,7
183,0,2,0.0,1,0.3995984329713264,5
184,0,1,0.0,0,0.3976004408064698,4
185,0,5,0.0,4,0.39561243860243744,8
186,0,1,0.0,0,0.3936343764094253,4
187,0,3,0.0,2,0.39166620452737816,6
188,0,1,0.0,0,0.3897078735047413,4
189,0,5,0.0,4,0.3877593341372176,8
190,0,1,0.0,0,0.3858205374665315,4
191,0,2,0.0,1,0.38389143477919885,5
192,0,0,0.0,-1,0.3819719776053028,3
193,0,3,0.0,2,0.3800621177172763,6
194,0,2,0.0,1,0.37816180712868996,5
195,0,1,0.0,0,0.37627099809304654,4
196,0,1,0.0,0,0.3743896431025813,4
197,0,2,0.0,1,0.37251769488706843,5
198,0,2,0.0,1,0.3706551064126331,5
199,0,5,0.0,4,0.36880183088056995,8
200,0,4,0.0,3,0.3669578217261671,7
201,0,1,0.0,0,0.36512303261753626,4
202,0,2,0.0,1,0.3632974174544486,5
203,0,3,0.0,2,0.3614809303671764,6
204,0,5,0.0,4,0.3596735257153405,8
205,0,0,0.0,-1,0.3578751580867638,3
206,0,2,0.0,1,0.35608578229633,5
207,0,2,0.0,1,0.3543053533848483,5
208,0,4,0.0,3,0.35253382661792404,7
209,0,7,0.0,6,0.3507711574848344,10
210,0,0,0.0,-1,0.34901730169741024,3
211,0,1,0.0,0,0.3472722151889232,4
212,0,1,0.0,0,0.3455358541129786,4
213,0,0,0.0,-1,0.3438081748424137,3
214,0,3,0.0,2,0.3420891339682016,6
215,0,2,0.0,1,0.3403786882983606,5
216,0,4,0.0,3,0.3386767948568688,7
217,0,1,0.0,0,0.33698341088258443,4
218,0,3,0.0,2,0.3352984938281715,6
219,0,2,0.0,1,0.33362200135903064,5
220,0,0,0.0,-1,0.33195389135223546,3
221,0,1,0.0,0,0.3302941218954743,4
222,0,2,0.0,1,0.32864265128599696,5
223,0,6,0.0,5,0.326999438029567,9
224,0,3,0.0,2,0.3253644408394192,6
225,0,3,0.0,2,0.3237376186352221,6
226,0,4,0.0,3,0.322118930542046,7
227,0,4,0.0,3,0.32050833588933575,7
228,0,1,0.0,0,0.31890579420988907,4
229,0,4,0.0,3,0.3173112652388396,7
230,0,5,0.0,4,0.3157247089126454,8
231,0,0,0.0,-1,0.3141460853680822,3
232,0,3,0.0,2,0.3125753549412418,6
233,0,0,0.0,-1,0.31101247816653554,3
234,0,4,0.0,3,0.30945741577570285,7
235,0,1,0.0,0,0.3079101286968243,4
236,0,3,0.0,2,0.3063705780533402,6
237,0,0,0.0,-1,0.30483872516307353,3
238,0,5,0.0,4,0.3033145315372582,8
239,0,1,0.0,0,0.3017979588795719,4
240,0,2,0.0,1,0.30028896908517405,5
241,0,1,0.0,0,0.2987875242397482,4
242,0,8,0.0,7,0.29729358661854943,11
243,0,3,0.0,2,0.29580711868545667,6
244,0,1,0.0,0,0.2943280830920294,4
245,0,4,0.0,3,0.29285644267656924,7
246,0,2,0.0,1,0.2913921604631864,5
247,0,3,0.0,2,0.28993519966087045,6
248,0,9,0.0,8,0.2884855236625661,12
249,0,3,0.0,2,0.28704309604425327,6
250,0,4,0.0,3,0.285607880564032,7
251,0,1,0.0,0,0.28417984116121187,4
252,0,0,0.0,-1,0.2827589419554058,3
253,0,4,0.0,3,0.28134514724562876,7
254,0,2,0.0,1,0.2799384215094006,5
255,0,2,0.0,1,0.27853872940185365,5
256,0,4,0.0,3,0.27714603575484437,7
257,0,1,0.0,0,0.2757603055760701,4
258,0,4,0.0,3,0.2743815040481898,7
259,0,7,0.0,6,0.2730095965279488,10
260,0,2,0.0,1,0.27164454854530906,5
261,0,5,0.0,4,0.2702863258025825,8
262,0,3,0.0,2,0.2689348941735696,6
263,0,0,0.0,-1,0.26759021970270175,3
264,0,2,0.0,1,0.2662522686041882,5
265,0,3,0.0,2,0.2649210072611673,6
266,0,4,0.0,3,0.26359640222486147,7
267,0,3,0.0,2,0.26227842021373715,6
268,0,3,0.0,2,0.2609670281126685,6
269,0,5,0.0,4,0.25966219297210513,8
270,0,2,0.0,1,0.2583638820072446,5
271,0,3,0.0,2,0.2570720625972084,6
272,0,4,0.0,3,0.25578670228422234,7
273,0,7,0.0,6,0.25450776877280124,10
274,0,1,0.0,0,0.2532352299289372,4
275,0,3,0.0,2,0.2519690537792925,6
276,0,2,0.0,1,0.2507092085103961,5
277,0,2,0.0,1,0.2494556624678441,5
278,0,2,0.0,1,0.24820838415550486,5
279,0,5,0.0,4,0.24696734223472733,8
280,0,2,0.0,1,0.2457325055235537,5
281,0,5,0.0,4,0.24450384299593592,8
282,0,3,0.0,2,0.24328132378095624,6
283,0,2,0.0,1,0.24206491716205145,5
284,0,1,0.0,0,0.2408545925762412,4
285,0,3,0.0,2,0.23965031961336,6
286,0,3,0.0,2,0.2384520680152932,6
287,0,8,0.0,7,0.23725980767521673,11
288,0,1,0.0,0,0.23607350863684065,4
289,0,5,0.0,4,0.23489314109365644,8
290,0,0,0.0,-1,0.23371867538818816,3
291,0,5,0.0,4,0.23255008201124722,8
292,0,5,0.0,4,0.231387331601191,8
293,0,3,0.0,2,0.23023039494318503,6
294,0,4,0.0,3,0.2290792429684691,7
295,0,6,0.0,5,0.22793384675362674,9
296,0,1,0.0,0,0.22679417751985861,4
297,0,8,0.0,7,0.22566020663225933,11
298,0,5,0.0,4,0.22453190559909803,8
299,0,3,0.0,2,0.22340924607110255,6
300,0,8,0.0,7,0.22229219984074702,11
301,0,4,0.0,3,0.2211807388415433,7
302,0,8,0.0,7,0.22007483514733558,11
303,0,6,0.0,5,0.2189744609715989,9
304,0,8,0.0,7,0.2178795886667409,11
305,0,3,0.0,2,0.2167901907234072,6
306,0,2,0.0,1,0.21570623976979014,5
307,0,4,0.0,3,0.21462770857094118,7
308,0,9,0.0,8,0.21355457002808648,12
309,0,3,0.0,2,0.21248679717794605,6
310,0,8,0.0,7,0.21142436319205632,11
311,0,0,0.0,-1,0.21036724137609603,3
312,0,2,0.0,1,0.20931540516921554,5
313,0,2,0.0,1,0.20826882814336947,5
314,0,4,0.0,3,0.20722748400265262,7
315,0,4,0.0,3,0.20619134658263935,7
316,0,2,0.0,1,0.20516038984972615,5
317,0,9,0.0,8,0.2041345879004775,12
318,0,5,0.0,4,0.2031139149609751,8
319,0,9,0.0,8,0.20209834538617025,12
320,0,11,0.0,10,0.2010878536592394,14
321,0,4,0.0,3,0.2000824143909432,7
322,0,6,0.0,5,0.19908200231898848,9
323,0,2,0.0,1,0.19808659230739353,5
324,0,3,0.0,2,0.19709615934585656,6
325,0,4,0.0,3,0.19611067854912728,7
326,0,2,0.0,1,0.19513012515638165,5
327,0,0,0.0,-1,0.19415447453059972,3
328,0,0,0.0,-1,0.19318370215794672,3
329,0,5,0.0,4,0.192217783647157,8
330,0,1,0.0,0,0.1912566947289212,4
331,0,6,0.0,5,0.1903004112552766,9
332,0,5,0.0,4,0.18934890919900021,8
333,0,0,0.0,-1,0.18840216465300522,3
334,0,5,0.0,4,0.18746015382974018,8
335,0,2,0.0,1,0.1865228530605915,5
336,0,5,0.0,4,0.18559023879528855,8
337,0,7,0.0,6,0.1846622876013121,10
338,0,7,0.0,6,0.18373897616330553,10
339,0,5,0.0,4,0.182820281282489,8
340,0,8,0.0,7,0.18190617987607657,11
341,0,5,0.0,4,0.18099664897669618,8
342,0,3,0.0,2,0.1800916657318127,6
343,0,6,0.0,5,0.17919120740315364,9
344,0,9,0.0,8,0.17829525136613786,12
345,0,3,0.0,2,0.17740377510930716,6
346,0,4,0.0,3,0.17651675623376062,7
347,0,6,0.0,5,0.1756341724525918,9
348,0,2,0.0,1,0.17475600159032884,5
349,0,3,0.0,2,0.17388222158237718,6
350,0,9,0.0,8,0.1730128104744653,12
351,0,3,0.0,2,0.17214774642209296,6
352,0,8,0.0,7,0.1712870076899825,11
353,0,11,0.0,10,0.17043057265153258,14
354,0,5,0.0,4,0.16957841978827493,8
355,0,5,0.0,4,0.16873052768933355,8
356,0,1,0.0,0,0.1678868750508869,4
357,0,7,0.0,6,0.16704744067563246,10
358,0,7,0.0,6,0.1662122034722543,10
359,0,6,0.0,5,0.16538114245489302,9
360,0,4,0.0,3,0.16455423674261854,7
361,0,3,0.0,2,0.16373146555890544,6
362,0,5,0.0,4,0.16291280823111093,8
363,0,7,0.0,6,0.16209824418995536,10
364,0,2,0.0,1,0.16128775296900558,5
365,0,5,0.0,4,0.16048131420416054,8
366,0,9,0.0,8,0.15967890763313974,12
367,0,13,0.0,12,0.15888051309497406,16
368,0,3,0.0,2,0.1580861105294992,6
369,0,13,0.0,12,0.1572956799768517,16
370,0,13,0.0,12,0.15650920157696743,16
371,0,4,0.0,3,0.1557266555690826,7
372,0,7,0.0,6,0.1549480222912372,10
373,0,13,0.0,12,0.15417328217978102,16
374,0,1,0.0,0,0.1534024157688821,4
375,0,10,0.0,9,0.1526354036900377,13
376,0,4,0.0,3,0.1518722266715875,7
377,0,8,0.0,7,0.15111286553822956,11
378,0,9,0.0,8,0.15035730121053842,12
379,0,5,0.0,4,0.14960551470448571,8
380,0,2,0.0,1,0.14885748713096328,5
381,0,3,0.0,2,0.14811319969530845,6
382,0,4,0.0,3,0.1473726336968319,7
383,0,3,0.0,2,0.14663577052834775,6
384,0,5,0.0,4,0.14590259167570602,8
385,0,15,0.0,14,0.1451730787173275,18
386,0,1,0.0,0,0.14444721332374086,4
387,0,6,0.0,5,0.14372497725712216,9
388,0,4,0.0,3,0.14300635237083656,7
389,0,1,0.0,0,0.14229132060898236,4
390,0,4,0.0,3,0.14157986400593744,7
391,0,8,0.0,7,0.14087196468590776,11
392,0,1,0.0,0,0.14016760486247823,4
393,0,14,0.0,13,0.13946676683816583,17
394,0,5,0.0,4,0.138769433003975,8
395,0,10,0.0,9,0.13807558583895513,13
396,0,3,0.0,2,0.13738520790976036,6
397,0,5,0.0,4,0.13669828187021155,8
398,0,3,0.0,2,0.13601479046086049,6
399,0,6,0.0,5,0.1353347165085562,9
400,0,1,0.0,0,0.1346580429260134,4
401,0,2,0.0,1,0.13398475271138335,5
402,0,6,0.0,5,0.13331482894782642,9
403,0,0,0.0,-1,0.13264825480308728,3
404,0,2,0.0,1,0.13198501352907185,5
405,0,1,0.0,0,0.1313250884614265,4
406,0,5,0.0,4,0.13066846301911936,8
407,0,5,0.0,4,0.13001512070402377,8
408,0,9,0.0,8,0.12936504510050365,12
409,0,16,0.0,15,0.12871821987500112,19
410,0,1,0.0,0,0.12807462877562611,4
411,0,4,0.0,3,0.12743425563174798,7
412,0,5,0.0,4,0.12679708435358925,8
413,0,2,0.0,1,0.1261630989318213,5
414,0,3,0.0,2,0.1255322834371622,6
415,0,18,0.0,17,0.12490462201997637,21
416,0,9,0.0,8,0.1242800989098765,12
417,0,2,0.0,1,0.12365869841532712,5
418,0,9,0.0,8,0.12304040492325048,12
419,0,3,0.0,2,0.12242520289863423,6
420,0,2,0.0,1,0.12181307688414106,5
421,0,11,0.0,10,0.12120401149972035,14
422,0,1,0.0,0,0.12059799144222175,4
423,0,10,0.0,9,0.11999500148501063,13
424,0,15,0.0,14,0.11939502647758558,18
425,0,15,0.0,14,0.11879805134519765,18
426,0,6,0.0,5,0.11820406108847166,9
427,0,11,0.0,10,0.1176130407830293,14
428,0,2,0.0,1,0.11702497557911415,5
429,0,20,0.0,19,0.11643985070121858,23
430,0,9,0.0,8,0.11585765144771248,12
431,0,8,0.0,7,0.11527836319047392,11
432,0,11,0.0,10,0.11470197137452155,14
433,0,3,0.0,2,0.11412846151764894,6
434,0,11,0.0,10,0.1135578192100607,14
435,0,8,0.0,7,0.11299003011401039,11
436,0,12,0.0,11,0.11242507996344034,15
437,0,5,0.0,4,0.11186295456362313,8
438,0,10,0.0,9,0.11130363979080501,13
439,0,1,0.0,0,0.11074712159185099,4
440,0,3,0.0,2,0.11019338598389174,6
441,0,4,0.0,3,0.10964241905397228,7
442,0,18,0.0,17,0.10909420695870241,21
443,0,3,0.0,2,0.1085487359239089,6
444,0,9,0.0,8,0.10800599224428936,12
445,0,6,0.0,5,0.10746596228306791,9
446,0,6,0.0,5,0.10692863247165257,9
447,0,7,0.0,6,0.1063939893092943,10
448,0,5,0.0,4,0.10586201936274783,8
449,0,1,0.0,0,0.10533270926593409,4
450,0,17,0.0,16,0.10480604571960442,20
451,0,12,0.0,11,0.1042820154910064,15
452,0,16,0.0,15,0.10376060541355137,19
453,0,7,0.0,6,0.1032418023864836,10
454,0,7,0.0,6,0.10272559337455119,10
455,0,2,0.0,1,0.10221196540767843,5
456,0,11,0.0,10,0.10170090558064004,14
457,0,12,0.0,11,0.10119240105273684,15
458,0,0,0.0,-1,0.10068643904747315,3
459,0,5,0.0,4,0.10018300685223579,8
460,0,3,0.0,2,0.0996820918179746,6
461,0,13,0.0,12,0.09918368135888474,16
462,0,6,0.0,5,0.09868776295209031,9
463,0,8,0.0,7,0.09819432413732986,11
464,0,1,0.0,0,0.09770335251664321,4
465,0,2,0.0,1,0.09721483575406,5
466,0,1,0.0,0,0.09672876157528969,4
467,0,9,0.0,8,0.09624511776741324,12
468,0,6,0.0,5,0.09576389217857617,9
469,0,11,0.0,10,0.09528507271768329,14
470,0,4,0.0,3,0.09480864735409487,7
471,0,3,0.0,2,0.0943346041173244,6
472,0,1,0.0,0,0.09386293109673778,4
473,0,8,0.0,7,0.09339361644125409,11
474,0,11,0.0,10,0.09292664835904782,14
475,0,18,0.0,17,0.09246201511725258,21
476,0,4,0.0,3,0.09199970504166631,7
477,0,7,0.0,6,0.09153970651645797,10
478,0,12,0.0,11,0.09108200798387568,15
479,0,6,0.0,5,0.0906265979439563,9
480,0,1,0.0,0,0.09017346495423652,4
481,0,3,0.0,2,0.08972259762946533,6
482,0,17,0.0,16,0.089273984641318,20
483,0,8,0.0,7,0.0888276147181114,11
484,0,11,0.0,10,0.08838347664452084,14
485,0,15,0.0,14,0.08794155926129824,18
486,0,1,0.0,0,0.08750185146499175,4
487,0,2,0.0,1,0.08706434220766679,5
488,0,8,0.0,7,0.08662902049662846,11
489,0,11,0.0,10,0.08619587539414532,14
490,0,11,0.0,10,0.08576489601717459,14
491,0,12,0.0,11,0.08533607153708872,15
492,0,2,0.0,1,0.08490939117940327,5
493,0,9,0.0,8,0.08448484422350626,12
494,0,12,0.0,11,0.08406242000238873,15
495,0,11,0.0,10,0.08364210790237678,14
496,0,9,0.0,8,0.0832238973628649,12
497,0,4,0.0,3,0.08280777787605056,7
498,0,12,0.0,11,0.08239373898667031,15
499,0,8,0.0,7,0.08198177029173696,11
500,0,4,0.0,3,0.08157186144027828,7
501,0,2,0.0,1,0.0811640021330769,5
502,0,3,0.0,2,0.08075818212241151,6
503,0,10,0.0,9,0.08035439121179945,13
504,0,6,0.0,5,0.07995261925574046,9
505,0,10,0.0,9,0.07955285615946175,13
506,0,7,0.0,6,0.07915509187866444,10
507,0,12,0.0,11,0.07875931641927113,15
508,0,7,0.0,6,0.07836551983717477,10
509,0,10,0.0,9,0.07797369223798889,13
510,0,13,0.0,12,0.07758382377679894,16
511,0,13,0.0,12,0.07719590465791494,16
512,0,8,0.0,7,0.07680992513462537,11
513,0,13,0.0,12,0.07642587550895225,16
514,0,9,0.0,8,0.07604374613140748,12
515,0,11,0.0,10,0.07566352740075044,14
516,0,7,0.0,6,0.07528520976374668,10
517,0,3,0.0,2,0.07490878371492794,6
518,0,12,0.0,11,0.0745342397963533,15
519,0,14,0.0,13,0.07416156859737154,17
520,0,3,0.0,2,0.07379076075438468,6
521,0,16,0.0,15,0.07342180695061275,19
522,0,5,0.0,4,0.07305469791585968,8
523,0,10,0.0,9,0.07268942442628039,13
524,0,11,0.0,10,0.07232597730414898,14
525,0,9,0.0,8,0.07196434741762824,12
526,0,14,0.0,13,0.0716045256805401,17
527,0,8,0.0,7,0.0712465030521374,11
528,0,7,0.0,6,0.0708902705368767,10
529,0,12,0.0,11,0.07053581918419231,15
530,0,6,0.0,5,0.07018314008827135,9
531,0,11,0.0,10,0.06983222438783,14
532,0,3,0.0,2,0.06948306326589085,6
533,0,7,0.0,6,0.0691356479495614,10
534,0,2,0.0,1,0.06878996970981359,5
535,0,2,0.0,1,0.06844601986126451,5
536,0,5,0.0,4,0.06810378976195819,8
537,0,9,0.0,8,0.0677632708131484,12
538,0,7,0.0,6,0.06742445445908266,10
539,0,14,0.0,13,0.06708733218678724,17
540,0,4,0.0,3,0.0667518955258533,7
541,0,10,0.0,9,0.06641813604822402,13
542,0,7,0.0,6,0.0660860453679829,10
543,0,17,0.0,16,0.06575561514114299,20
544,0,5,0.0,4,0.06542683706543727,8
545,0,15,0.0,14,0.06509970288011008,18
546,0,9,0.0,8,0.06477420436570952,12
547,0,9,0.0,8,0.06445033334388098,12
548,0,16,0.0,15,0.06412808167716157,19
549,0,6,0.0,5,0.06380744126877576,9
550,0,11,0.0,10,0.06348840406243188,14
551,0,10,0.0,9,0.06317096204211972,13
552,0,6,0.0,5,0.06285510723190912,9
553,0,9,0.0,8,0.06254083169574957,12
554,0,15,0.0,14,0.062228127537270826,18
555,0,14,0.0,13,0.06191698689958447,17
556,0,2,0.0,1,0.061607401965086545,5
557,0,5,0.0,4,0.06129936495526111,8
558,0,10,0.0,9,0.0609928681304848,13
559,0,6,0.0,5,0.060687903789832374,9
560,0,11,0.0,10,0.06038446427088321,14
561,0,1,0.0,0,0.06008254194952879,4
562,0,13,0.0,12,0.05978212923978115,16
563,0,11,0.0,10,0.05948321859358224,14
564,0,4,0.0,3,0.05918580250061433,7
565,0,15,0.0,14,0.058889873488111255,18
566,0,3,0.0,2,0.058595424120670696,6
567,0,11,0.0,10,0.05830244700006734,14
568,0,8,0.0,7,0.058010934765067,11
569,0,1,0.0,0,0.05772088009124167,4
570,0,8,0.0,7,0.05743227569078546,11
571,0,11,0.0,10,0.05714511431233153,14
572,0,2,0.0,1,0.05685938874076987,5
573,0,4,0.0,3,0.056575091797066025,7
574,0,8,0.0,7,0.056292216338080694,11
575,0,14,0.0,13,0.05601075525639029,17
576,0,12,0.0,11,0.05573070148010834,15
577,0,3,0.0,2,0.0554520479727078,6
578,0,10,0.0,9,0.05517478773284426,13
579,0,17,0.0,16,0.05489891379418004,20
580,0,3,0.0,2,0.05462441922520914,6
581,0,13,0.0,12,0.0543512971290831,16
582,0,7,0.0,6,0.05407954064343768,10
583,0,21,0.0,20,0.05380914294022049,24
584,0,6,0.0,5,0.05354009722551939,9
585,0,16,0.0,15,0.05327239673939179,19
586,0,4,0.0,3,0.053006034755694834,7
587,0,6,0.0,5,0.052741004581916356,9
588,0,8,0.0,7,0.052477299559006776,11
589,0,10,0.0,9,0.052214913061211746,13
590,0,15,0.0,14,0.05195383849590569,18
591,0,13,0.0,12,0.05169406930342616,16
592,0,2,0.0,1,0.05143559895690903,5
593,0,16,0.0,15,0.051178420962124486,19
594,0,3,0.0,2,0.05092252885731386,6
595,0,8,0.0,7,0.05066791621302729,11
596,0,18,0.0,17,0.05041457663196215,21
597,0,13,0.0,12,0.050162503748802344,16
598,0,12,0.0,11,0.049911691230058335,15
599,0,12,0.0,11,0.04966213277390804,15
600,0,9,0.0,8,0.0494138221100385,12
