Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Epsilon,Snake_Length
140,0,0,0.0,-1,0.49571413690105054,3
141,0,3,0.0,2,0.4932355662165453,6
142,0,1,0.0,0,0.4907693883854626,4
143,0,2,0.0,1,0.4883155414435353,5
144,0,0,0.0,-1,0.4858739637363176,3
145,0,1,0.0,0,0.483444593917636,4
146,0,0,0.0,-1,0.4810273709480478,3
147,0,2,0.0,1,0.47862223409330756,5
148,0,2,0.0,1,0.47622912292284103,5
149,0,3,0.0,2,0.4738479773082268,6
150,0,1,0.0,0,0.47147873742168567,4
151,0,2,0.0,1,0.46912134373457726,5
152,0,0,0.0,-1,0.46677573701590436,3
153,0,3,0.0,2,0.46444185833082485,6
154,0,3,0.0,2,0.46211964903917074,6
155,0,1,0.0,0,0.4598090507939749,4
156,0,3,0.0,2,0.457510005540005,6
157,0,2,0.0,1,0.45522245551230495,5
158,0,0,0.0,-1,0.4529463432347434,3
159,0,2,0.0,1,0.4506816115185697,5
160,0,1,0.0,0,0.4484282034609769,4
161,0,1,0.0,0,0.446186062443672,4
162,0,2,0.0,1,0.4439551321314536,5
163,0,7,0.0,6,0.4417353564707963,10
164,0,0,0.0,-1,0.43952667968844233,3
165,0,1,0.0,0,0.43732904629000013,4
166,0,3,0.0,2,0.4351424010585501,6
167,0,1,0.0,0,0.43296668905325736,4
168,0,0,0.0,-1,0.43080185560799106,3
169,0,0,0.0,-1,0.4286478463299511,3
170,0,1,0.0,0,0.42650460709830135,4
171,0,1,0.0,0,0.42437208406280985,4
172,0,1,0.0,0,0.4222502236424958,4
173,0,3,0.0,2,0.42013897252428334,6
174,0,0,0.0,-1,0.4180382776616619,3
175,0,3,0.0,2,0.4159480862733536,6
176,0,1,0.0,0,0.41386834584198684,4
177,0,2,0.0,1,0.4117990041127769,5
178,0,3,0.0,2,0.40974000909221303,6
179,0,5,0.0,4,0.40769130904675194,8
180,0,1,0.0,0,0.40565285250151817,4
181,0,0,0.0,-1,0.4036245882390106,3
182,0,1,0.0,0,0.4016064652978155,4
183,0,1,0.0,0,0.3995984329713264,4
184,0,1,0.0,0,0.3976004408064698,4
185,0,2,0.0,1,0.39561243860243744,5
186,0,2,0.0,1,0.3936343764094253,5
187,0,2,0.0,1,0.39166620452737816,5
188,0,0,0.0,-1,0.3897078735047413,3
189,0,0,0.0,-1,0.3877593341372176,3
190,0,5,0.0,4,0.3858205374665315,8
191,0,0,0.0,-1,0.38389143477919885,3
192,0,2,0.0,1,0.3819719776053028,5
193,0,0,0.0,-1,0.3800621177172763,3
194,0,3,0.0,2,0.37816180712868996,6
195,0,1,0.0,0,0.37627099809304654,4
196,0,1,0.0,0,0.3743896431025813,4
197,0,3,0.0,2,0.37251769488706843,6
198,0,1,0.0,0,0.3706551064126331,4
199,0,1,0.0,0,0.36880183088056995,4
200,0,1,0.0,0,0.3669578217261671,4
201,0,2,0.0,1,0.36512303261753626,5
202,0,2,0.0,1,0.3632974174544486,5
203,0,2,0.0,1,0.3614809303671764,5
204,0,2,0.0,1,0.3596735257153405,5
205,0,0,0.0,-1,0.3578751580867638,3
206,0,1,0.0,0,0.35608578229633,4
207,0,2,0.0,1,0.3543053533848483,5
208,0,3,0.0,2,0.35253382661792404,6
209,0,1,0.0,0,0.3507711574848344,4
210,0,9,0.0,8,0.34901730169741024,12
211,0,3,0.0,2,0.3472722151889232,6
212,0,0,0.0,-1,0.3455358541129786,3
213,0,3,0.0,2,0.3438081748424137,6
214,0,1,0.0,0,0.3420891339682016,4
215,0,2,0.0,1,0.3403786882983606,5
216,0,4,0.0,3,0.3386767948568688,7
217,0,0,0.0,-1,0.33698341088258443,3
218,0,1,0.0,0,0.3352984938281715,4
219,0,3,0.0,2,0.33362200135903064,6
220,0,1,0.0,0,0.33195389135223546,4
221,0,1,0.0,0,0.3302941218954743,4
222,0,3,0.0,2,0.32864265128599696,6
223,0,0,0.0,-1,0.326999438029567,3
224,0,3,0.0,2,0.3253644408394192,6
225,0,1,0.0,0,0.3237376186352221,4
226,0,1,0.0,0,0.322118930542046,4
227,0,2,0.0,1,0.32050833588933575,5
228,0,2,0.0,1,0.31890579420988907,5
229,0,3,0.0,2,0.3173112652388396,6
230,0,4,0.0,3,0.3157247089126454,7
231,0,6,0.0,5,0.3141460853680822,9
232,0,4,0.0,3,0.3125753549412418,7
233,0,5,0.0,4,0.31101247816653554,8
234,0,0,0.0,-1,0.30945741577570285,3
235,0,6,0.0,5,0.3079101286968243,9
236,0,3,0.0,2,0.3063705780533402,6
237,0,2,0.0,1,0.30483872516307353,5
238,0,0,0.0,-1,0.3033145315372582,3
239,0,1,0.0,0,0.3017979588795719,4
240,0,5,0.0,4,0.30028896908517405,8
241,0,1,0.0,0,0.2987875242397482,4
242,0,0,0.0,-1,0.29729358661854943,3
243,0,4,0.0,3,0.29580711868545667,7
244,0,4,0.0,3,0.2943280830920294,7
245,0,1,0.0,0,0.29285644267656924,4
246,0,4,0.0,3,0.2913921604631864,7
247,0,1,0.0,0,0.28993519966087045,4
248,0,1,0.0,0,0.2884855236625661,4
249,0,7,0.0,6,0.28704309604425327,10
250,0,1,0.0,0,0.285607880564032,4
251,0,1,0.0,0,0.28417984116121187,4
252,0,9,0.0,8,0.2827589419554058,12
253,0,1,0.0,0,0.28134514724562876,4
254,0,4,0.0,3,0.2799384215094006,7
255,0,1,0.0,0,0.27853872940185365,4
256,0,5,0.0,4,0.27714603575484437,8
257,0,5,0.0,4,0.2757603055760701,8
258,0,2,0.0,1,0.2743815040481898,5
259,0,5,0.0,4,0.2730095965279488,8
260,0,2,0.0,1,0.27164454854530906,5
261,0,0,0.0,-1,0.2702863258025825,3
262,0,2,0.0,1,0.2689348941735696,5
263,0,7,0.0,6,0.26759021970270175,10
264,0,2,0.0,1,0.2662522686041882,5
265,0,3,0.0,2,0.2649210072611673,6
266,0,1,0.0,0,0.26359640222486147,4
267,0,7,0.0,6,0.26227842021373715,10
268,0,3,0.0,2,0.2609670281126685,6
269,0,2,0.0,1,0.25966219297210513,5
270,0,6,0.0,5,0.2583638820072446,9
271,0,2,0.0,1,0.2570720625972084,5
272,0,1,0.0,0,0.25578670228422234,4
273,0,2,0.0,1,0.25450776877280124,5
274,0,2,0.0,1,0.2532352299289372,5
275,0,5,0.0,4,0.2519690537792925,8
276,0,1,0.0,0,0.2507092085103961,4
277,0,1,0.0,0,0.2494556624678441,4
278,0,8,0.0,7,0.24820838415550486,11
279,0,8,0.0,7,0.24696734223472733,11
280,0,7,0.0,6,0.2457325055235537,10
281,0,3,0.0,2,0.24450384299593592,6
282,0,0,0.0,-1,0.24328132378095624,3
283,0,2,0.0,1,0.24206491716205145,5
284,0,7,0.0,6,0.2408545925762412,10
285,0,6,0.0,5,0.23965031961336,9
286,0,5,0.0,4,0.2384520680152932,8
287,0,0,0.0,-1,0.23725980767521673,3
288,0,5,0.0,4,0.23607350863684065,8
289,0,3,0.0,2,0.23489314109365644,6
290,0,7,0.0,6,0.23371867538818816,10
291,0,4,0.0,3,0.23255008201124722,7
292,0,2,0.0,1,0.231387331601191,5
293,0,3,0.0,2,0.23023039494318503,6
294,0,5,0.0,4,0.2290792429684691,8
295,0,1,0.0,0,0.22793384675362674,4
296,0,3,0.0,2,0.22679417751985861,6
297,0,2,0.0,1,0.22566020663225933,5
298,0,3,0.0,2,0.22453190559909803,6
299,0,0,0.0,-1,0.22340924607110255,3
300,0,1,0.0,0,0.22229219984074702,4
301,0,6,0.0,5,0.2211807388415433,9
302,0,3,0.0,2,0.22007483514733558,6
303,0,2,0.0,1,0.2189744609715989,5
304,0,7,0.0,6,0.2178795886667409,10
305,0,1,0.0,0,0.2167901907234072,4
306,0,6,0.0,5,0.21570623976979014,9
307,0,2,0.0,1,0.21462770857094118,5
308,0,5,0.0,4,0.21355457002808648,8
309,0,8,0.0,7,0.21248679717794605,11
310,0,7,0.0,6,0.21142436319205632,10
311,0,1,0.0,0,0.21036724137609603,4
312,0,3,0.0,2,0.20931540516921554,6
313,0,1,0.0,0,0.20826882814336947,4
314,0,2,0.0,1,0.20722748400265262,5
315,0,8,0.0,7,0.20619134658263935,11
316,0,9,0.0,8,0.20516038984972615,12
317,0,5,0.0,4,0.2041345879004775,8
318,0,6,0.0,5,0.2031139149609751,9
319,0,3,0.0,2,0.20209834538617025,6
320,0,4,0.0,3,0.2010878536592394,7
321,0,7,0.0,6,0.2000824143909432,10
322,0,2,0.0,1,0.19908200231898848,5
323,0,1,0.0,0,0.19808659230739353,4
324,0,1,0.0,0,0.19709615934585656,4
325,0,2,0.0,1,0.19611067854912728,5
326,0,2,0.0,1,0.19513012515638165,5
327,0,5,0.0,4,0.19415447453059972,8
328,0,6,0.0,5,0.19318370215794672,9
329,0,2,0.0,1,0.192217783647157,5
330,0,2,0.0,1,0.1912566947289212,5
331,0,5,0.0,4,0.1903004112552766,8
332,0,3,0.0,2,0.18934890919900021,6
333,0,6,0.0,5,0.18840216465300522,9
334,0,3,0.0,2,0.18746015382974018,6
335,0,2,0.0,1,0.1865228530605915,5
336,0,4,0.0,3,0.18559023879528855,7
337,0,1,0.0,0,0.1846622876013121,4
338,0,2,0.0,1,0.18373897616330553,5
339,0,8,0.0,7,0.182820281282489,11
340,0,7,0.0,6,0.18190617987607657,10
341,0,5,0.0,4,0.18099664897669618,8
342,0,3,0.0,2,0.1800916657318127,6
343,0,2,0.0,1,0.17919120740315364,5
344,0,1,0.0,0,0.17829525136613786,4
345,0,1,0.0,0,0.17740377510930716,4
346,0,1,0.0,0,0.17651675623376062,4
347,0,4,0.0,3,0.1756341724525918,7
348,0,6,0.0,5,0.17475600159032884,9
349,0,3,0.0,2,0.17388222158237718,6
350,0,4,0.0,3,0.1730128104744653,7
351,0,1,0.0,0,0.17214774642209296,4
352,0,3,0.0,2,0.1712870076899825,6
353,0,2,0.0,1,0.17043057265153258,5
354,0,0,0.0,-1,0.16957841978827493,3
355,0,4,0.0,3,0.16873052768933355,7
356,0,5,0.0,4,0.1678868750508869,8
357,0,3,0.0,2,0.16704744067563246,6
358,0,6,0.0,5,0.1662122034722543,9
359,0,2,0.0,1,0.16538114245489302,5
360,0,9,0.0,8,0.16455423674261854,12
361,0,2,0.0,1,0.16373146555890544,5
362,0,10,0.0,9,0.16291280823111093,13
363,0,7,0.0,6,0.16209824418995536,10
364,0,3,0.0,2,0.16128775296900558,6
365,0,2,0.0,1,0.16048131420416054,5
366,0,6,0.0,5,0.15967890763313974,9
367,0,6,0.0,5,0.15888051309497406,9
368,0,3,0.0,2,0.1580861105294992,6
369,0,1,0.0,0,0.1572956799768517,4
370,0,7,0.0,6,0.15650920157696743,10
371,0,7,0.0,6,0.1557266555690826,10
372,0,8,0.0,7,0.1549480222912372,11
373,0,7,0.0,6,0.15417328217978102,10
374,0,2,0.0,1,0.1534024157688821,5
375,0,1,0.0,0,0.1526354036900377,4
376,0,1,0.0,0,0.1518722266715875,4
377,0,5,0.0,4,0.15111286553822956,8
378,0,2,0.0,1,0.15035730121053842,5
379,0,3,0.0,2,0.14960551470448571,6
380,0,9,0.0,8,0.14885748713096328,12
381,0,10,0.0,9,0.14811319969530845,13
382,0,3,0.0,2,0.1473726336968319,6
383,0,1,0.0,0,0.14663577052834775,4
384,0,7,0.0,6,0.14590259167570602,10
385,0,9,0.0,8,0.1451730787173275,12
386,0,7,0.0,6,0.14444721332374086,10
387,0,10,0.0,9,0.14372497725712216,13
388,0,6,0.0,5,0.14300635237083656,9
389,0,5,0.0,4,0.14229132060898236,8
390,0,4,0.0,3,0.14157986400593744,7
391,0,1,0.0,0,0.14087196468590776,4
392,0,5,0.0,4,0.14016760486247823,8
393,0,1,0.0,0,0.13946676683816583,4
394,0,7,0.0,6,0.138769433003975,10
395,0,5,0.0,4,0.13807558583895513,8
396,0,12,0.0,11,0.13738520790976036,15
397,0,5,0.0,4,0.13669828187021155,8
398,0,3,0.0,2,0.13601479046086049,6
399,0,3,0.0,2,0.1353347165085562,6
400,0,7,0.0,6,0.1346580429260134,10
401,0,8,0.0,7,0.13398475271138335,11
402,0,4,0.0,3,0.13331482894782642,7
403,0,4,0.0,3,0.13264825480308728,7
404,0,10,0.0,9,0.13198501352907185,13
405,0,0,0.0,-1,0.1313250884614265,3
406,0,1,0.0,0,0.13066846301911936,4
407,0,3,0.0,2,0.13001512070402377,6
408,0,8,0.0,7,0.12936504510050365,11
409,0,1,0.0,0,0.12871821987500112,4
410,0,11,0.0,10,0.12807462877562611,14
411,0,6,0.0,5,0.12743425563174798,9
412,0,2,0.0,1,0.12679708435358925,5
413,0,2,0.0,1,0.1261630989318213,5
414,0,4,0.0,3,0.1255322834371622,7
415,0,2,0.0,1,0.12490462201997637,5
416,0,3,0.0,2,0.1242800989098765,6
417,0,8,0.0,7,0.12365869841532712,11
418,0,2,0.0,1,0.12304040492325048,5
419,0,4,0.0,3,0.12242520289863423,7
420,0,6,0.0,5,0.12181307688414106,9
421,0,3,0.0,2,0.12120401149972035,6
422,0,5,0.0,4,0.12059799144222175,8
423,0,5,0.0,4,0.11999500148501063,8
424,0,4,0.0,3,0.11939502647758558,7
425,0,4,0.0,3,0.11879805134519765,7
426,0,1,0.0,0,0.11820406108847166,4
427,0,6,0.0,5,0.1176130407830293,9
428,0,5,0.0,4,0.11702497557911415,8
429,0,1,0.0,0,0.11643985070121858,4
430,0,8,0.0,7,0.11585765144771248,11
431,0,2,0.0,1,0.11527836319047392,5
432,0,10,0.0,9,0.11470197137452155,13
433,0,5,0.0,4,0.11412846151764894,8
434,0,2,0.0,1,0.1135578192100607,5
435,0,6,0.0,5,0.11299003011401039,9
436,0,13,0.0,12,0.11242507996344034,16
437,0,11,0.0,10,0.11186295456362313,14
438,0,7,0.0,6,0.11130363979080501,10
439,0,11,0.0,10,0.11074712159185099,14
440,0,1,0.0,0,0.11019338598389174,4
441,0,5,0.0,4,0.10964241905397228,8
442,0,11,0.0,10,0.10909420695870241,14
443,0,7,0.0,6,0.1085487359239089,10
444,0,2,0.0,1,0.10800599224428936,5
445,0,13,0.0,12,0.10746596228306791,16
446,0,16,0.0,15,0.10692863247165257,19
447,0,6,0.0,5,0.1063939893092943,9
448,0,19,0.0,18,0.10586201936274783,22
449,0,10,0.0,9,0.10533270926593409,13
450,0,9,0.0,8,0.10480604571960442,12
451,0,2,0.0,1,0.1042820154910064,5
452,0,9,0.0,8,0.10376060541355137,12
453,0,2,0.0,1,0.1032418023864836,5
454,0,5,0.0,4,0.10272559337455119,8
455,0,2,0.0,1,0.10221196540767843,5
456,0,7,0.0,6,0.10170090558064004,10
457,0,18,0.0,17,0.10119240105273684,21
458,0,1,0.0,0,0.10068643904747315,4
459,0,3,0.0,2,0.10018300685223579,6
460,0,1,0.0,0,0.0996820918179746,4
461,0,2,0.0,1,0.09918368135888474,5
462,0,8,0.0,7,0.09868776295209031,11
463,0,7,0.0,6,0.09819432413732986,10
464,0,2,0.0,1,0.09770335251664321,5
465,0,4,0.0,3,0.09721483575406,7
466,0,1,0.0,0,0.09672876157528969,4
467,0,2,0.0,1,0.09624511776741324,5
468,0,7,0.0,6,0.09576389217857617,10
469,0,3,0.0,2,0.09528507271768329,6
470,0,6,0.0,5,0.09480864735409487,9
471,0,3,0.0,2,0.0943346041173244,6
472,0,7,0.0,6,0.09386293109673778,10
473,0,7,0.0,6,0.09339361644125409,10
474,0,4,0.0,3,0.09292664835904782,7
475,0,3,0.0,2,0.09246201511725258,6
476,0,4,0.0,3,0.09199970504166631,7
477,0,4,0.0,3,0.09153970651645797,7
478,0,1,0.0,0,0.09108200798387568,4
479,0,5,0.0,4,0.0906265979439563,8
480,0,1,0.0,0,0.09017346495423652,4
481,0,13,0.0,12,0.08972259762946533,16
482,0,5,0.0,4,0.089273984641318,8
483,0,1,0.0,0,0.0888276147181114,4
484,0,5,0.0,4,0.08838347664452084,8
485,0,1,0.0,0,0.08794155926129824,4
486,0,17,0.0,16,0.08750185146499175,20
487,0,4,0.0,3,0.08706434220766679,7
488,0,6,0.0,5,0.08662902049662846,9
489,0,3,0.0,2,0.08619587539414532,6
490,0,8,0.0,7,0.08576489601717459,11
491,0,10,0.0,9,0.08533607153708872,13
492,0,14,0.0,13,0.08490939117940327,17
493,0,7,0.0,6,0.08448484422350626,10
494,0,9,0.0,8,0.08406242000238873,12
495,0,3,0.0,2,0.08364210790237678,6
496,0,2,0.0,1,0.0832238973628649,5
497,0,5,0.0,4,0.08280777787605056,8
498,0,8,0.0,7,0.08239373898667031,11
499,0,11,0.0,10,0.08198177029173696,14
500,0,6,0.0,5,0.08157186144027828,9
501,0,5,0.0,4,0.0811640021330769,8
502,0,5,0.0,4,0.08075818212241151,8
503,0,8,0.0,7,0.08035439121179945,11
504,0,5,0.0,4,0.07995261925574046,8
505,0,2,0.0,1,0.07955285615946175,5
506,0,8,0.0,7,0.07915509187866444,11
507,0,13,0.0,12,0.07875931641927113,16
508,0,3,0.0,2,0.07836551983717477,6
509,0,7,0.0,6,0.07797369223798889,10
510,0,9,0.0,8,0.07758382377679894,12
511,0,7,0.0,6,0.07719590465791494,10
512,0,5,0.0,4,0.07680992513462537,8
513,0,14,0.0,13,0.07642587550895225,17
514,0,12,0.0,11,0.07604374613140748,15
515,0,1,0.0,0,0.07566352740075044,4
516,0,3,0.0,2,0.07528520976374668,6
517,0,9,0.0,8,0.07490878371492794,12
518,0,4,0.0,3,0.0745342397963533,7
519,0,5,0.0,4,0.07416156859737154,8
520,0,3,0.0,2,0.07379076075438468,6
521,0,6,0.0,5,0.07342180695061275,9
522,0,1,0.0,0,0.07305469791585968,4
523,0,7,0.0,6,0.07268942442628039,10
524,0,10,0.0,9,0.07232597730414898,13
525,0,2,0.0,1,0.07196434741762824,5
526,0,9,0.0,8,0.0716045256805401,12
527,0,4,0.0,3,0.0712465030521374,7
528,0,9,0.0,8,0.0708902705368767,12
529,0,9,0.0,8,0.07053581918419231,12
530,0,1,0.0,0,0.07018314008827135,4
531,0,18,0.0,17,0.06983222438783,21
532,0,8,0.0,7,0.06948306326589085,11
533,0,7,0.0,6,0.0691356479495614,10
534,0,13,0.0,12,0.06878996970981359,16
535,0,10,0.0,9,0.06844601986126451,13
536,0,7,0.0,6,0.06810378976195819,10
537,0,10,0.0,9,0.0677632708131484,13
538,0,12,0.0,11,0.06742445445908266,15
539,0,18,0.0,17,0.06708733218678724,21
540,0,10,0.0,9,0.0667518955258533,13
541,0,9,0.0,8,0.06641813604822402,12
542,0,10,0.0,9,0.0660860453679829,13
543,0,15,0.0,14,0.06575561514114299,18
544,0,12,0.0,11,0.06542683706543727,15
545,0,5,0.0,4,0.06509970288011008,8
546,0,15,0.0,14,0.06477420436570952,18
547,0,2,0.0,1,0.06445033334388098,5
548,0,9,0.0,8,0.06412808167716157,12
549,0,3,0.0,2,0.06380744126877576,6
550,0,17,0.0,16,0.06348840406243188,20
551,0,11,0.0,10,0.06317096204211972,14
552,0,6,0.0,5,0.06285510723190912,9
553,0,8,0.0,7,0.06254083169574957,11
554,0,8,0.0,7,0.062228127537270826,11
555,0,10,0.0,9,0.06191698689958447,13
556,0,15,0.0,14,0.061607401965086545,18
557,0,21,0.0,20,0.06129936495526111,24
558,0,14,0.0,13,0.0609928681304848,17
559,0,6,0.0,5,0.060687903789832374,9
560,0,8,0.0,7,0.06038446427088321,11
561,0,16,0.0,15,0.06008254194952879,19
562,0,5,0.0,4,0.05978212923978115,8
563,0,4,0.0,3,0.05948321859358224,7
564,0,6,0.0,5,0.05918580250061433,9
565,0,2,0.0,1,0.058889873488111255,5
566,0,15,0.0,14,0.058595424120670696,18
567,0,8,0.0,7,0.05830244700006734,11
568,0,17,0.0,16,0.058010934765067,20
569,0,13,0.0,12,0.05772088009124167,16
570,0,5,0.0,4,0.05743227569078546,8
571,0,12,0.0,11,0.05714511431233153,15
572,0,2,0.0,1,0.05685938874076987,5
573,0,6,0.0,5,0.056575091797066025,9
574,0,22,0.0,21,0.056292216338080694,25
575,0,3,0.0,2,0.05601075525639029,6
576,0,10,0.0,9,0.05573070148010834,13
577,0,2,0.0,1,0.0554520479727078,5
578,0,1,0.0,0,0.05517478773284426,4
579,0,4,0.0,3,0.05489891379418004,7
580,0,5,0.0,4,0.05462441922520914,8
581,0,12,0.0,11,0.0543512971290831,15
582,0,2,0.0,1,0.05407954064343768,5
583,0,5,0.0,4,0.05380914294022049,8
584,0,1,0.0,0,0.05354009722551939,4
585,0,13,0.0,12,0.05327239673939179,16
586,0,7,0.0,6,0.053006034755694834,10
587,0,6,0.0,5,0.052741004581916356,9
588,0,26,0.0,25,0.052477299559006776,29
589,0,9,0.0,8,0.052214913061211746,12
590,0,7,0.0,6,0.05195383849590569,10
591,0,20,0.0,19,0.05169406930342616,23
592,0,9,0.0,8,0.05143559895690903,12
593,0,11,0.0,10,0.051178420962124486,14
594,0,7,0.0,6,0.05092252885731386,10
595,0,7,0.0,6,0.05066791621302729,10
596,0,8,0.0,7,0.05041457663196215,11
597,0,6,0.0,5,0.050162503748802344,9
598,0,15,0.0,14,0.049911691230058335,18
599,0,13,0.0,12,0.04966213277390804,16
600,0,12,0.0,11,0.0494138221100385,15
