Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,14,6,2.3333333333333335,19,9,186,0
1,3,8,0.375,10,11,186,0
2,0,2,0.0,1,5,115,0
3,16,11,1.4545454545454546,26,14,205,0
4,1,1,1.0,1,4,110,0
5,5,6,0.8333333333333334,10,9,88,0
6,6,13,0.46153846153846156,18,16,177,0
7,5,10,0.5,14,13,169,0
8,13,10,1.3,22,13,292,0
9,4,10,0.4,13,13,171,0
10,8,10,0.8,17,13,125,0
11,6,9,0.6666666666666666,14,12,167,0
12,9,13,0.6923076923076923,21,16,232,0
13,4,6,0.6666666666666666,9,9,176,0
14,13,19,0.6842105263157895,31,22,319,0
15,2,8,0.25,9,11,114,0
16,13,9,1.4444444444444444,21,12,211,0
17,14,8,1.75,21,11,178,0
18,5,6,0.8333333333333334,10,9,126,0
19,5,7,0.7142857142857143,11,10,173,0
20,7,14,0.5,20,17,206,0
21,0,1,0.0,0,4,20,0
22,10,12,0.8333333333333334,21,15,168,0
23,1,2,0.5,2,5,24,0
24,11,13,0.8461538461538461,23,16,211,0
25,7,9,0.7777777777777778,15,12,163,0
26,7,6,1.1666666666666667,12,9,94,0
27,1,8,0.125,8,11,85,0
28,1,9,0.1111111111111111,9,12,109,0
29,5,0,inf,4,3,153,0
30,4,10,0.4,13,13,135,0
31,14,13,1.0769230769230769,26,16,252,0
32,10,11,0.9090909090909091,20,14,186,0
33,17,18,0.9444444444444444,34,21,399,0
34,3,11,0.2727272727272727,13,14,139,0
35,7,14,0.5,20,17,284,0
36,7,7,1.0,13,10,132,0
37,5,8,0.625,12,11,182,0
38,7,7,1.0,13,10,104,0
39,1,4,0.25,4,7,32,0
40,11,17,0.6470588235294118,27,20,228,0
41,2,3,0.6666666666666666,4,6,35,0
42,7,6,1.1666666666666667,12,9,120,0
43,5,9,0.5555555555555556,13,12,165,0
44,9,20,0.45,28,23,297,0
45,6,7,0.8571428571428571,12,10,103,0
46,4,4,1.0,7,7,52,0
47,1,4,0.25,4,7,134,0
48,21,10,2.1,30,13,467,0
49,3,12,0.25,14,15,134,0
50,19,13,1.4615384615384615,31,16,290,0
51,6,6,1.0,11,9,86,0
52,4,3,1.3333333333333333,6,6,68,0
53,19,13,1.4615384615384615,31,16,264,0
54,1,5,0.2,5,8,38,0
55,16,13,1.2307692307692308,28,16,375,0
56,0,1,0.0,0,4,106,0
57,4,5,0.8,8,8,171,0
58,9,8,1.125,16,11,148,0
59,5,6,0.8333333333333334,10,9,105,0
60,8,10,0.8,17,13,155,0
61,10,12,0.8333333333333334,21,15,159,0
62,4,17,0.23529411764705882,20,20,198,0
63,11,8,1.375,18,11,133,0
64,10,9,1.1111111111111112,18,12,234,0
65,1,4,0.25,4,7,31,0
66,16,10,1.6,25,13,256,0
67,9,22,0.4090909090909091,30,25,360,0
68,8,21,0.38095238095238093,28,24,436,0
69,7,5,1.4,11,8,202,0
70,0,0,0.0,-1,3,101,0
71,10,12,0.8333333333333334,21,15,193,0
72,6,10,0.6,15,13,170,0
73,2,2,1.0,3,5,134,0
74,8,9,0.8888888888888888,16,12,164,0
75,3,8,0.375,10,11,144,0
76,8,11,0.7272727272727273,18,14,202,0
77,2,10,0.2,11,13,167,0
78,7,9,0.7777777777777778,15,12,144,0
79,12,11,1.0909090909090908,22,14,180,0
80,7,12,0.5833333333333334,18,15,158,0
81,13,15,0.8666666666666667,27,18,267,0
82,14,10,1.4,23,13,266,0
83,5,8,0.625,12,11,157,0
84,4,9,0.4444444444444444,12,12,159,0
