Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,16,11,1.4545454545454546,26,14,216,0
1,14,5,2.8,18,8,110,0
2,12,11,1.0909090909090908,22,14,168,0
3,12,12,1.0,23,15,235,0
4,16,16,1.0,31,19,261,0
5,4,13,0.3076923076923077,16,16,129,0
6,14,15,0.9333333333333333,28,18,179,0
7,3,7,0.42857142857142855,9,10,49,0
8,17,9,1.8888888888888888,25,12,178,0
9,9,9,1.0,17,12,124,0
10,15,14,1.0714285714285714,28,17,204,0
11,4,9,0.4444444444444444,12,12,117,0
12,1,9,0.1111111111111111,9,12,53,0
13,4,9,0.4444444444444444,12,12,93,0
14,2,7,0.2857142857142857,8,10,78,0
15,48,13,3.6923076923076925,60,16,382,0
16,7,4,1.75,10,7,69,0
17,20,16,1.25,35,19,238,0
18,14,5,2.8,18,8,131,0
19,15,18,0.8333333333333334,32,21,299,0
20,4,3,1.3333333333333333,6,6,62,0
21,12,5,2.4,16,8,138,0
22,9,17,0.5294117647058824,25,20,198,0
23,5,10,0.5,14,13,136,0
24,20,18,1.1111111111111112,37,21,270,0
25,5,8,0.625,12,11,79,0
26,4,5,0.8,8,8,54,0
27,5,5,1.0,9,8,68,0
28,13,9,1.4444444444444444,21,12,151,0
29,21,10,2.1,30,13,225,0
30,9,18,0.5,26,21,203,0
31,11,7,1.5714285714285714,17,10,135,0
32,8,13,0.6153846153846154,20,16,110,0
33,1,3,0.3333333333333333,3,6,57,0
34,8,16,0.5,23,19,185,0
35,3,2,1.5,4,5,28,0
36,6,7,0.8571428571428571,12,10,84,0
37,0,13,0.0,12,16,108,0
38,0,4,0.0,3,7,29,0
39,14,9,1.5555555555555556,22,12,155,0
40,15,6,2.5,20,9,131,0
41,15,4,3.75,18,7,137,0
42,7,12,0.5833333333333334,18,15,166,0
43,23,13,1.7692307692307692,35,16,273,0
44,10,14,0.7142857142857143,23,17,164,0
45,2,9,0.2222222222222222,10,12,86,0
46,20,10,2.0,29,13,217,0
47,3,10,0.3,12,13,77,0
48,5,15,0.3333333333333333,19,18,186,0
49,20,9,2.2222222222222223,28,12,204,0
