Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,42,11,3.8181818181818183,178,14,399,0
1,27,2,13.5,109,5,197,0
2,24,7,3.4285714285714284,102,10,222,0
3,22,3,7.333333333333333,90,6,176,0
4,48,6,8.0,197,9,366,0
5,22,3,7.333333333333333,90,6,176,0
6,28,3,9.333333333333334,114,6,249,0
7,23,6,3.8333333333333335,97,9,221,0
8,13,2,6.5,53,5,114,0
9,5,2,2.5,21,5,45,0
10,41,6,6.833333333333333,169,9,338,0
11,19,9,2.111111111111111,84,12,199,0
12,18,5,3.6,76,8,196,0
13,24,1,24.0,96,4,181,0
14,4,0,inf,15,3,44,0
15,13,5,2.6,56,8,131,0
16,6,1,6.0,24,4,45,0
17,16,4,4.0,67,7,146,0
18,30,2,15.0,121,5,230,0
19,19,4,4.75,79,7,155,0
20,23,1,23.0,92,4,156,0
21,25,3,8.333333333333334,102,6,192,0
22,19,4,4.75,79,7,170,0
23,35,3,11.666666666666666,142,6,273,0
24,10,3,3.3333333333333335,42,6,90,0
25,4,3,1.3333333333333333,18,6,45,0
26,9,1,9.0,36,4,71,0
27,26,6,4.333333333333333,109,9,256,0
28,0,1,0.0,0,4,102,0
29,68,8,8.5,279,11,547,0
30,42,6,7.0,173,9,390,0
31,22,5,4.4,92,8,179,0
32,16,4,4.0,67,7,112,0
33,39,6,6.5,161,9,341,0
34,7,3,2.3333333333333335,30,6,73,0
35,2,0,inf,7,3,80,0
36,36,7,5.142857142857143,150,10,273,0
37,13,4,3.25,55,7,101,0
38,51,3,17.0,206,6,395,0
39,33,3,11.0,134,6,255,0
40,11,3,3.6666666666666665,46,6,112,0
41,13,2,6.5,53,5,159,0
42,27,5,5.4,112,8,250,0
43,11,8,1.375,51,11,143,0
44,37,7,5.285714285714286,154,10,259,0
45,11,3,3.6666666666666665,46,6,97,0
46,26,2,13.0,105,5,204,0
47,11,1,11.0,44,4,78,0
48,8,2,4.0,33,5,62,0
49,44,0,inf,175,3,389,0
50,15,2,7.5,61,5,94,0
51,13,2,6.5,53,5,176,0
52,14,8,1.75,63,11,133,0
53,3,3,1.0,14,6,40,0
54,11,3,3.6666666666666665,46,6,201,0
55,11,4,2.75,47,7,79,0
56,26,9,2.888888888888889,112,12,244,0
57,26,5,5.2,108,8,207,0
58,10,2,5.0,41,5,98,0
59,19,4,4.75,79,7,128,0
60,56,6,9.333333333333334,229,9,462,0
61,18,5,3.6,76,8,154,0
62,47,4,11.75,191,7,480,0
63,15,2,7.5,61,5,106,0
64,39,6,6.5,161,9,308,0
65,12,0,inf,47,3,88,0
66,11,2,5.5,45,5,95,0
67,14,5,2.8,60,8,106,0
68,34,8,4.25,143,11,271,0
69,20,4,5.0,83,7,175,0
70,19,3,6.333333333333333,78,6,151,0
71,15,3,5.0,62,6,148,0
72,48,8,6.0,199,11,411,0
73,30,15,2.0,134,18,349,0
74,12,4,3.0,51,7,108,0
75,30,8,3.75,127,11,246,0
76,44,11,4.0,186,14,416,0
77,15,5,3.0,64,8,108,0
78,18,3,6.0,74,6,145,0
79,50,9,5.555555555555555,208,12,452,0
80,37,11,3.3636363636363638,158,14,352,0
81,29,6,4.833333333333333,121,9,233,0
82,15,6,2.5,65,9,143,0
83,11,0,inf,43,3,146,0
84,19,2,9.5,77,5,151,0
85,5,0,inf,19,3,41,0
86,27,4,6.75,111,7,264,0
87,15,4,3.75,63,7,113,0
88,32,6,5.333333333333333,133,9,260,0
89,15,4,3.75,63,7,98,0
90,18,4,4.5,75,7,171,0
91,16,2,8.0,65,5,147,0
92,42,4,10.5,171,7,338,0
93,8,2,4.0,33,5,86,0
94,14,3,4.666666666666667,58,6,136,0
95,22,6,3.6666666666666665,93,9,181,0
96,69,9,7.666666666666667,284,12,557,0
97,9,6,1.5,41,9,98,0
98,1,1,1.0,4,4,115,0
99,29,4,7.25,119,7,264,0
100,40,4,10.0,163,7,308,0
101,13,5,2.6,56,8,124,0
102,19,4,4.75,79,7,167,0
103,35,8,4.375,147,11,348,0
104,37,9,4.111111111111111,156,12,338,0
105,44,5,8.8,180,8,345,0
106,20,4,5.0,83,7,160,0
107,8,2,4.0,33,5,61,0
108,14,5,2.8,60,8,152,0
109,51,8,6.375,211,11,403,0
110,14,3,4.666666666666667,58,6,136,0
111,8,4,2.0,35,7,90,0
112,41,5,8.2,168,8,338,0
113,25,4,6.25,103,7,206,0
114,36,5,7.2,148,8,304,0
115,25,8,3.125,107,11,278,0
116,10,5,2.0,44,8,111,0
117,15,5,3.0,64,8,133,0
118,11,4,2.75,47,7,101,0
119,24,7,3.4285714285714284,102,10,252,0
120,16,1,16.0,64,4,123,0
121,52,5,10.4,212,8,451,0
122,51,6,8.5,209,9,400,0
123,4,1,4.0,16,4,45,0
124,16,2,8.0,65,5,180,0
125,2,0,inf,7,3,82,0
126,23,3,7.666666666666667,94,6,208,0
127,2,2,1.0,9,5,25,0
128,24,6,4.0,101,9,241,0
129,65,3,21.666666666666668,262,6,448,0
130,9,3,3.0,38,6,103,0
131,4,2,2.0,17,5,47,0
132,14,5,2.8,60,8,170,0
133,9,3,3.0,38,6,83,0
134,38,8,4.75,159,11,320,0
135,70,7,10.0,286,10,556,0
136,10,2,5.0,41,5,87,0
137,22,3,7.333333333333333,90,6,176,0
138,4,0,inf,15,3,96,0
139,55,4,13.75,223,7,464,0
140,35,10,3.5,149,13,320,0
141,20,3,6.666666666666667,82,6,161,0
142,30,4,7.5,123,7,239,0
143,30,9,3.3333333333333335,128,12,291,0
144,25,5,5.0,104,8,203,0
145,74,4,18.5,299,7,615,0
146,5,2,2.5,21,5,45,0
147,18,8,2.25,79,11,193,0
148,16,4,4.0,67,7,155,0
149,33,4,8.25,135,7,256,0
150,7,4,1.75,31,7,69,0
151,8,0,inf,31,3,70,0
152,27,8,3.375,115,11,259,0
153,30,5,6.0,124,8,240,0
154,17,7,2.4285714285714284,74,10,148,0
155,25,7,3.5714285714285716,106,10,217,0
156,7,2,3.5,29,5,53,0
157,7,2,3.5,29,5,61,0
158,19,4,4.75,79,7,158,0
159,6,2,3.0,25,5,93,0
160,15,4,3.75,63,7,141,0
161,34,5,6.8,140,8,294,0
162,12,1,12.0,48,4,102,0
163,14,4,3.5,59,7,120,0
164,23,7,3.2857142857142856,98,10,168,0
165,13,5,2.6,56,8,119,0
166,12,8,1.5,55,11,121,0
167,88,8,11.0,359,11,684,0
168,32,3,10.666666666666666,130,6,246,0
169,17,3,5.666666666666667,70,6,203,0
170,40,5,8.0,164,8,297,0
171,30,7,4.285714285714286,126,10,247,0
172,29,6,4.833333333333333,121,9,279,0
173,39,11,3.5454545454545454,166,14,374,0
174,16,0,inf,63,3,87,0
175,27,6,4.5,113,9,236,0
176,0,0,0.0,-1,3,101,0
177,47,5,9.4,192,8,382,0
178,37,5,7.4,152,8,292,0
179,11,3,3.6666666666666665,46,6,109,0
180,32,2,16.0,129,5,267,0
181,56,2,28.0,225,5,433,0
182,33,11,3.0,142,14,335,0
183,14,7,2.0,62,10,157,0
184,6,0,inf,23,3,53,0
185,27,8,3.375,115,11,217,0
186,41,3,13.666666666666666,166,6,290,0
187,38,7,5.428571428571429,158,10,354,0
188,3,1,3.0,12,4,39,0
189,2,0,inf,7,3,14,0
190,7,2,3.5,29,5,82,0
191,10,2,5.0,41,5,114,0
192,23,5,4.6,96,8,180,0
193,39,6,6.5,161,9,315,0
194,23,6,3.8333333333333335,97,9,184,0
195,10,1,10.0,40,4,133,0
196,23,2,11.5,93,5,184,0
197,36,4,9.0,147,7,320,0
198,32,8,4.0,135,11,290,0
199,18,5,3.6,76,8,163,0
200,36,11,3.272727272727273,154,14,378,0
201,12,8,1.5,55,11,238,0
202,9,2,4.5,37,5,82,0
203,19,3,6.333333333333333,78,6,169,0
204,16,5,3.2,68,8,120,0
205,47,7,6.714285714285714,194,10,400,0
206,52,2,26.0,209,5,399,0
207,34,4,8.5,139,7,247,0
208,24,3,8.0,98,6,214,0
209,35,7,5.0,146,10,250,0
210,25,6,4.166666666666667,105,9,208,0
211,5,3,1.6666666666666667,22,6,64,0
212,9,2,4.5,37,5,104,0
213,21,5,4.2,88,8,175,0
214,21,6,3.5,89,9,244,0
215,19,9,2.111111111111111,84,12,199,0
216,12,1,12.0,48,4,86,0
217,15,7,2.142857142857143,66,10,193,0
218,20,4,5.0,83,7,151,0
219,18,6,3.0,77,9,198,0
220,5,0,inf,19,3,31,0
221,24,4,6.0,99,7,210,0
222,11,3,3.6666666666666665,46,6,110,0
223,26,11,2.3636363636363638,114,14,217,0
224,18,6,3.0,77,9,200,0
225,19,4,4.75,79,7,178,0
226,8,3,2.6666666666666665,34,6,51,0
227,29,6,4.833333333333333,121,9,288,0
228,24,10,2.4,105,13,216,0
229,33,7,4.714285714285714,138,10,293,0
230,32,7,4.571428571428571,134,10,237,0
231,25,5,5.0,104,8,206,0
232,9,4,2.25,39,7,94,0
233,33,0,inf,131,3,251,0
234,29,4,7.25,119,7,253,0
235,33,13,2.5384615384615383,144,16,379,0
236,4,2,2.0,17,5,63,0
237,49,8,6.125,203,11,371,0
238,31,8,3.875,131,11,266,0
239,13,2,6.5,53,5,152,0
240,18,4,4.5,75,7,159,0
241,48,7,6.857142857142857,198,10,384,0
242,33,7,4.714285714285714,138,10,312,0
243,28,8,3.5,119,11,233,0
244,11,4,2.75,47,7,113,0
245,13,2,6.5,53,5,117,0
246,19,3,6.333333333333333,78,6,131,0
247,39,7,5.571428571428571,162,10,330,0
248,22,4,5.5,91,7,184,0
249,5,2,2.5,21,5,35,0
250,24,4,6.0,99,7,209,0
251,3,2,1.5,13,5,34,0
252,10,2,5.0,41,5,139,0
253,8,2,4.0,33,5,88,0
254,1,0,inf,3,3,68,0
255,17,6,2.8333333333333335,73,9,175,0
256,27,8,3.375,115,11,262,0
257,14,7,2.0,62,10,136,0
258,16,3,5.333333333333333,66,6,119,0
259,23,9,2.5555555555555554,100,12,216,0
260,27,5,5.4,112,8,210,0
261,3,0,inf,11,3,25,0
262,4,0,inf,15,3,34,0
263,27,6,4.5,113,9,239,0
264,46,9,5.111111111111111,192,12,422,0
265,16,4,4.0,67,7,131,0
266,5,0,inf,19,3,55,0
267,25,4,6.25,103,7,210,0
268,21,4,5.25,87,7,182,0
269,51,12,4.25,215,15,455,0
270,45,3,15.0,182,6,335,0
271,11,1,11.0,44,4,101,0
272,15,2,7.5,61,5,114,0
273,22,3,7.333333333333333,90,6,187,0
274,29,10,2.9,125,13,264,0
275,10,2,5.0,41,5,73,0
276,20,8,2.5,87,11,195,0
277,46,5,9.2,188,8,334,0
278,71,6,11.833333333333334,289,9,529,0
279,53,4,13.25,215,7,477,0
280,9,3,3.0,38,6,91,0
281,19,3,6.333333333333333,78,6,149,0
282,10,4,2.5,43,7,82,0
283,16,1,16.0,64,4,97,0
284,11,2,5.5,45,5,144,0
285,16,2,8.0,65,5,131,0
286,27,5,5.4,112,8,219,0
287,27,3,9.0,110,6,160,0
288,46,7,6.571428571428571,190,10,381,0
289,9,4,2.25,39,7,97,0
290,43,10,4.3,181,13,376,0
291,3,0,inf,11,3,17,0
292,24,2,12.0,97,5,195,0
293,26,4,6.5,107,7,228,0
294,4,2,2.0,17,5,34,0
295,78,8,9.75,319,11,598,0
296,15,5,3.0,64,8,127,0
297,12,0,inf,47,3,77,0
298,47,3,15.666666666666666,190,6,408,0
299,15,13,1.1538461538461537,72,16,175,0
300,10,4,2.5,43,7,87,0
301,15,3,5.0,62,6,121,0
302,11,1,11.0,44,4,91,0
303,7,2,3.5,29,5,45,0
304,0,0,0.0,-1,3,101,0
305,38,7,5.428571428571429,158,10,373,0
306,23,6,3.8333333333333335,97,9,185,0
307,35,7,5.0,146,10,286,0
308,21,2,10.5,85,5,172,0
309,38,7,5.428571428571429,158,10,316,0
310,18,3,6.0,74,6,127,0
311,18,5,3.6,76,8,178,0
312,39,4,9.75,159,7,384,0
313,28,4,7.0,115,7,237,0
314,41,7,5.857142857142857,170,10,314,0
315,20,4,5.0,83,7,178,0
316,17,5,3.4,72,8,160,0
317,14,8,1.75,63,11,137,0
318,5,2,2.5,21,5,56,0
319,9,0,inf,35,3,63,0
320,2,1,2.0,8,4,21,0
321,14,7,2.0,62,10,115,0
322,9,0,inf,35,3,70,0
323,64,6,10.666666666666666,261,9,518,0
324,12,4,3.0,51,7,101,0
325,3,2,1.5,13,5,35,0
