Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Snake_Length,Steps,Loop
0,44,2,22.0,397,5,313,0
1,7,0,inf,62,3,54,0
2,19,2,9.5,172,5,147,0
3,42,9,4.666666666666667,386,12,347,0
4,46,2,23.0,415,5,348,0
5,24,5,4.8,220,8,166,0
6,24,2,12.0,217,5,207,0
7,44,6,7.333333333333333,401,9,349,0
8,31,2,15.5,280,5,263,0
9,12,0,inf,107,3,86,0
10,98,8,12.25,889,11,730,0
11,26,12,2.1666666666666665,245,15,235,0
12,23,3,7.666666666666667,209,6,173,0
13,14,2,7.0,127,5,118,0
14,84,3,28.0,758,6,636,0
15,32,3,10.666666666666666,290,6,274,0
16,8,1,8.0,72,4,66,0
17,43,3,14.333333333333334,389,6,327,0
18,15,2,7.5,136,5,122,0
19,19,5,3.8,175,8,138,0
20,22,2,11.0,199,5,158,0
21,57,3,19.0,515,6,440,0
22,3,1,3.0,27,4,39,0
23,26,4,6.5,237,7,199,0
24,11,2,5.5,100,5,95,0
25,7,1,7.0,63,4,53,0
26,28,1,28.0,252,4,183,0
27,12,1,12.0,108,4,129,0
28,17,2,8.5,154,5,160,0
29,28,4,7.0,255,7,208,0
30,32,1,32.0,288,4,216,0
31,31,3,10.333333333333334,281,6,264,0
32,1,0,inf,8,3,9,0
33,5,1,5.0,45,4,65,0
34,18,2,9.0,163,5,155,0
35,40,5,8.0,364,8,333,0
36,61,6,10.166666666666666,554,9,449,0
37,21,4,5.25,192,7,159,0
38,96,3,32.0,866,6,683,0
39,47,2,23.5,424,5,361,0
40,38,3,12.666666666666666,344,6,287,0
41,12,4,3.0,111,7,95,0
42,16,2,8.0,145,5,121,0
43,37,6,6.166666666666667,338,9,311,0
44,28,3,9.333333333333334,254,6,183,0
45,38,7,5.428571428571429,348,10,271,0
46,33,2,16.5,298,5,243,0
47,7,3,2.3333333333333335,65,6,70,0
48,38,0,inf,341,3,309,0
49,21,4,5.25,192,7,157,0
50,42,4,10.5,381,7,321,0
51,1,0,inf,8,3,9,0
52,43,2,21.5,388,5,358,0
53,34,0,inf,305,3,252,0
54,21,2,10.5,190,5,172,0
55,26,4,6.5,237,7,193,0
56,1,0,inf,8,3,27,0
57,35,5,7.0,319,8,287,0
58,3,0,inf,26,3,42,0
59,38,4,9.5,345,7,330,0
60,9,3,3.0,83,6,92,0
61,40,2,20.0,361,5,291,0
62,8,4,2.0,75,7,101,0
63,101,3,33.666666666666664,911,6,715,0
64,14,5,2.8,130,8,111,0
65,14,3,4.666666666666667,128,6,75,0
66,64,7,9.142857142857142,582,10,480,0
67,28,1,28.0,252,4,235,0
68,6,0,inf,53,3,57,0
69,34,3,11.333333333333334,308,6,293,0
70,9,2,4.5,82,5,83,0
71,48,4,12.0,435,7,343,0
72,30,4,7.5,273,7,212,0
73,22,4,5.5,201,7,160,0
74,1,0,inf,8,3,26,0
75,9,0,inf,80,3,81,0
76,23,3,7.666666666666667,209,6,186,0
77,39,3,13.0,353,6,290,0
78,11,1,11.0,99,4,67,0
79,53,6,8.833333333333334,482,9,433,0
80,47,4,11.75,426,7,363,0
81,22,4,5.5,201,7,200,0
82,37,2,18.5,334,5,267,0
83,29,3,9.666666666666666,263,6,204,0
84,20,4,5.0,183,7,147,0
85,72,5,14.4,652,8,552,0
86,11,1,11.0,99,4,77,0
87,25,3,8.333333333333334,227,6,203,0
88,25,4,6.25,228,7,198,0
89,11,1,11.0,99,4,120,0
90,31,5,6.2,283,8,251,0
91,19,1,19.0,171,4,165,0
92,48,4,12.0,435,7,355,0
93,15,2,7.5,136,5,113,0
94,50,2,25.0,451,5,381,0
95,38,5,7.6,346,8,311,0
96,33,4,8.25,300,7,257,0
97,91,2,45.5,820,5,720,0
98,28,2,14.0,253,5,223,0
99,54,7,7.714285714285714,492,10,391,0
100,66,2,33.0,595,5,470,0
101,41,10,4.1,378,13,327,0
102,26,2,13.0,235,5,197,0
103,29,7,4.142857142857143,267,10,208,0
104,9,2,4.5,82,5,85,0
105,32,3,10.666666666666666,290,6,238,0
106,5,0,inf,44,3,54,0
107,24,3,8.0,218,6,180,0
108,28,4,7.0,255,7,211,0
109,39,5,7.8,355,8,300,0
110,40,11,3.6363636363636362,370,14,323,0
111,32,4,8.0,291,7,219,0
112,76,5,15.2,688,8,553,0
113,34,3,11.333333333333334,308,6,273,0
114,2,2,1.0,19,5,19,0
115,41,1,41.0,369,4,295,0
116,39,9,4.333333333333333,359,12,281,0
117,17,2,8.5,154,5,103,0
118,70,4,17.5,633,7,494,0
119,25,5,5.0,229,8,192,0
120,9,2,4.5,82,5,89,0
121,19,3,6.333333333333333,173,6,166,0
122,29,5,5.8,265,8,246,0
123,36,4,9.0,327,7,258,0
124,1,1,1.0,9,4,16,0
125,11,1,11.0,99,4,87,0
126,13,3,4.333333333333333,119,6,108,0
127,22,4,5.5,201,7,190,0
128,34,2,17.0,307,5,196,0
129,45,2,22.5,406,5,347,0
130,6,2,3.0,55,5,50,0
131,16,3,5.333333333333333,146,6,128,0
132,45,2,22.5,406,5,333,0
133,44,7,6.285714285714286,402,10,317,0
134,42,4,10.5,381,7,305,0
135,50,8,6.25,457,11,434,0
136,29,1,29.0,261,4,246,0
137,17,3,5.666666666666667,155,6,144,0
138,13,2,6.5,118,5,89,0
139,22,2,11.0,199,5,129,0
140,6,0,inf,53,3,79,0
141,14,3,4.666666666666667,128,6,104,0
142,11,2,5.5,100,5,86,0
143,50,3,16.666666666666668,452,6,387,0
144,13,3,4.333333333333333,119,6,112,0
145,38,5,7.6,346,8,338,0
146,138,4,34.5,1245,7,986,0
147,7,2,3.5,64,5,77,0
148,16,5,3.2,148,8,162,0
149,51,4,12.75,462,7,435,0
150,30,4,7.5,273,7,223,0
151,35,2,17.5,316,5,255,0
152,33,3,11.0,299,6,286,0
153,25,7,3.5714285714285716,231,10,223,0
154,33,3,11.0,299,6,275,0
155,20,2,10.0,181,5,152,0
156,35,2,17.5,316,5,210,0
157,53,2,26.5,478,5,412,0
158,34,0,inf,305,3,198,0
159,32,4,8.0,291,7,249,0
160,109,1,109.0,981,4,772,0
161,21,5,4.2,193,8,165,0
162,45,3,15.0,407,6,333,0
163,70,7,10.0,636,10,509,0
164,33,2,16.5,298,5,297,0
165,68,7,9.714285714285714,618,10,561,0
166,21,1,21.0,189,4,175,0
167,78,1,78.0,702,4,503,0
168,23,2,11.5,208,5,162,0
169,59,6,9.833333333333334,536,9,476,0
170,89,1,89.0,801,4,672,0
171,5,0,inf,44,3,50,0
172,35,3,11.666666666666666,317,6,239,0
173,35,1,35.0,315,4,289,0
174,84,6,14.0,761,9,624,0
175,20,6,3.3333333333333335,185,9,191,0
176,23,0,inf,206,3,174,0
177,50,4,12.5,453,7,359,0
178,34,2,17.0,307,5,276,0
179,21,3,7.0,191,6,148,0
180,44,3,14.666666666666666,398,6,323,0
181,27,5,5.4,247,8,185,0
182,74,7,10.571428571428571,672,10,555,0
183,27,4,6.75,246,7,227,0
184,35,4,8.75,318,7,262,0
185,31,4,7.75,282,7,228,0
186,28,6,4.666666666666667,257,9,200,0
187,28,4,7.0,255,7,178,0
188,73,4,18.25,660,7,567,0
189,13,2,6.5,118,5,102,0
190,19,3,6.333333333333333,173,6,145,0
191,37,2,18.5,334,5,256,0
192,56,6,9.333333333333334,509,9,456,0
193,14,2,7.0,127,5,102,0
194,21,5,4.2,193,8,164,0
195,12,1,12.0,108,4,108,0
196,39,1,39.0,351,4,253,0
197,32,4,8.0,291,7,245,0
198,46,7,6.571428571428571,420,10,360,0
199,46,5,9.2,418,8,331,0
200,33,6,5.5,302,9,243,0
201,36,3,12.0,326,6,257,0
202,17,3,5.666666666666667,155,6,168,0
203,5,3,1.6666666666666667,47,6,48,0
204,36,3,12.0,326,6,273,0
205,192,5,38.4,1732,8,1407,0
206,30,4,7.5,273,7,201,0
207,39,2,19.5,352,5,286,0
208,41,2,20.5,370,5,344,0
209,21,1,21.0,189,4,209,0
210,72,4,18.0,651,7,521,0
211,56,1,56.0,504,4,378,0
212,23,4,5.75,210,7,151,0
213,15,3,5.0,137,6,114,0
214,15,6,2.5,140,9,172,0
215,49,2,24.5,442,5,342,0
216,28,6,4.666666666666667,257,9,214,0
217,7,2,3.5,64,5,47,0
218,98,3,32.666666666666664,884,6,678,0
219,25,5,5.0,229,8,195,0
220,37,5,7.4,337,8,311,0
221,47,5,9.4,427,8,345,0
222,21,2,10.5,190,5,168,0
223,46,3,15.333333333333334,416,6,317,0
224,8,0,inf,71,3,71,0
225,4,2,2.0,37,5,29,0
226,19,2,9.5,172,5,148,0
227,42,3,14.0,380,6,343,0
228,15,3,5.0,137,6,95,0
229,21,0,inf,188,3,183,0
230,46,4,11.5,417,7,342,0
231,75,2,37.5,676,5,530,0
232,48,6,8.0,437,9,410,0
233,48,3,16.0,434,6,370,0
234,30,3,10.0,272,6,191,0
235,8,1,8.0,72,4,75,0
236,40,6,6.666666666666667,365,9,322,0
237,27,2,13.5,244,5,209,0
238,13,2,6.5,118,5,124,0
239,18,6,3.0,167,9,142,0
240,42,2,21.0,379,5,347,0
241,73,5,14.6,661,8,578,0
242,35,5,7.0,319,8,236,0
243,53,4,13.25,480,7,418,0
244,13,2,6.5,118,5,124,0
245,39,2,19.5,352,5,287,0
246,33,4,8.25,300,7,260,0
247,39,6,6.5,356,9,299,0
248,13,2,6.5,118,5,130,0
249,66,5,13.2,598,8,497,0
250,55,3,18.333333333333332,497,6,420,0
251,35,3,11.666666666666666,317,6,313,0
252,5,0,inf,44,3,26,0
253,29,1,29.0,261,4,206,0
254,75,8,9.375,682,11,596,0
255,77,3,25.666666666666668,695,6,637,0
256,13,2,6.5,118,5,75,0
257,37,3,12.333333333333334,335,6,302,0
258,45,5,9.0,409,8,333,0
259,8,0,inf,71,3,61,0
260,11,4,2.75,102,7,99,0
261,39,3,13.0,353,6,279,0
262,38,4,9.5,345,7,301,0
263,25,4,6.25,228,7,158,0
264,18,3,6.0,164,6,121,0
265,16,2,8.0,145,5,131,0
266,32,4,8.0,291,7,241,0
267,58,2,29.0,523,5,398,0
268,5,2,2.5,46,5,46,0
269,43,2,21.5,388,5,313,0
270,33,4,8.25,300,7,261,0
271,17,2,8.5,154,5,123,0
272,9,2,4.5,82,5,75,0
273,31,4,7.75,282,7,245,0
274,36,4,9.0,327,7,263,0
275,28,2,14.0,253,5,249,0
276,36,3,12.0,326,6,281,0
277,16,4,4.0,147,7,124,0
278,21,4,5.25,192,7,197,0
279,5,1,5.0,45,4,53,0
280,25,1,25.0,225,4,180,0
281,40,8,5.0,367,11,319,0
282,38,4,9.5,345,7,270,0
283,9,1,9.0,81,4,92,0
284,6,2,3.0,55,5,34,0
285,52,6,8.666666666666666,473,9,434,0
286,12,2,6.0,109,5,89,0
287,22,4,5.5,201,7,181,0
288,21,3,7.0,191,6,175,0
289,23,3,7.666666666666667,209,6,191,0
290,39,3,13.0,353,6,351,0
291,43,7,6.142857142857143,393,10,353,0
292,13,2,6.5,118,5,115,0
293,11,0,inf,98,3,104,0
294,16,2,8.0,145,5,119,0
295,56,0,inf,503,3,402,0
296,4,1,4.0,36,4,58,0
297,57,4,14.25,516,7,399,0
298,17,1,17.0,153,4,119,0
299,7,2,3.5,64,5,53,0
300,30,2,15.0,271,5,222,0
301,60,5,12.0,544,8,479,0
302,43,4,10.75,390,7,329,0
303,34,3,11.333333333333334,308,6,279,0
304,23,1,23.0,207,4,144,0
305,27,4,6.75,246,7,238,0
306,58,2,29.0,523,5,412,0
307,41,4,10.25,372,7,347,0
308,25,2,12.5,226,5,162,0
309,26,2,13.0,235,5,193,0
310,58,5,11.6,526,8,456,0
311,29,2,14.5,262,5,197,0
312,12,0,inf,107,3,69,0
313,88,8,11.0,799,11,635,0
314,14,0,inf,125,3,104,0
315,27,1,27.0,243,4,228,0
316,19,1,19.0,171,4,116,0
317,24,3,8.0,218,6,213,0
318,20,5,4.0,184,8,146,0
319,62,2,31.0,559,5,428,0
320,3,0,inf,26,3,42,0
321,24,7,3.4285714285714284,222,10,214,0
322,29,3,9.666666666666666,263,6,201,0
323,28,3,9.333333333333334,254,6,201,0
324,36,6,6.0,329,9,271,0
325,14,3,4.666666666666667,128,6,120,0
326,45,3,15.0,407,6,344,0
327,38,4,9.5,345,7,257,0
328,12,1,12.0,108,4,113,0
329,56,3,18.666666666666668,506,6,422,0
330,29,4,7.25,264,7,241,0
331,39,3,13.0,353,6,301,0
332,21,4,5.25,192,7,179,0
333,11,2,5.5,100,5,69,0
334,12,8,1.5,115,11,112,0
335,57,4,14.25,516,7,413,0
336,60,3,20.0,542,6,520,0
337,22,4,5.5,201,7,172,0
338,37,0,inf,332,3,268,0
339,12,0,inf,107,3,55,0
340,29,6,4.833333333333333,266,9,210,0
341,51,5,10.2,463,8,387,0
342,17,7,2.4285714285714284,159,10,158,0
343,13,2,6.5,118,5,76,0
344,23,6,3.8333333333333335,212,9,197,0
345,47,7,6.714285714285714,429,10,379,0
346,4,2,2.0,37,5,46,0
347,20,4,5.0,183,7,158,0
348,54,4,13.5,489,7,381,0
349,19,2,9.5,172,5,125,0
350,107,6,17.833333333333332,968,9,773,0
351,26,3,8.666666666666666,236,6,213,0
352,86,5,17.2,778,8,618,0
353,4,1,4.0,36,4,56,0
354,63,2,31.5,568,5,458,0
355,30,2,15.0,271,5,229,0
356,29,4,7.25,264,7,191,0
357,12,0,inf,107,3,106,0
358,52,4,13.0,471,7,378,0
359,28,5,5.6,256,8,235,0
360,40,5,8.0,364,8,294,0
361,29,3,9.666666666666666,263,6,215,0
362,25,2,12.5,226,5,209,0
363,31,2,15.5,280,5,252,0
364,26,6,4.333333333333333,239,9,210,0
365,54,3,18.0,488,6,410,0
366,65,7,9.285714285714286,591,10,547,0
367,27,2,13.5,244,5,191,0
368,42,4,10.5,381,7,378,0
369,17,4,4.25,156,7,112,0
370,22,1,22.0,198,4,180,0
371,98,9,10.88888888888889,890,12,765,0
372,40,0,inf,359,3,255,0
373,19,0,inf,170,3,154,0
374,23,5,4.6,211,8,168,0
375,9,3,3.0,83,6,72,0
376,31,2,15.5,280,5,211,0
377,26,5,5.2,238,8,195,0
378,104,2,52.0,937,5,820,0
379,23,1,23.0,207,4,186,0
380,42,3,14.0,380,6,376,0
381,49,4,12.25,444,7,379,0
382,35,4,8.75,318,7,289,0
383,28,7,4.0,258,10,262,0
384,49,4,12.25,444,7,318,0
385,69,5,13.8,625,8,546,0
386,11,2,5.5,100,5,84,0
387,24,4,6.0,219,7,183,0
388,57,5,11.4,517,8,450,0
389,31,0,inf,278,3,256,0
390,7,1,7.0,63,4,80,0
391,16,5,3.2,148,8,172,0
392,31,4,7.75,282,7,237,0
393,77,2,38.5,694,5,618,0
394,16,2,8.0,145,5,124,0
395,70,5,14.0,634,8,527,0
396,22,3,7.333333333333333,200,6,180,0
397,26,6,4.333333333333333,239,9,202,0
398,40,2,20.0,361,5,273,0
399,102,2,51.0,919,5,746,0
400,26,4,6.5,237,7,200,0
401,45,4,11.25,408,7,368,0
402,36,3,12.0,326,6,247,0
403,33,3,11.0,299,6,253,0
404,32,6,5.333333333333333,293,9,253,0
405,50,4,12.5,453,7,375,0
406,10,2,5.0,91,5,111,0
407,38,6,6.333333333333333,347,9,287,0
408,31,4,7.75,282,7,217,0
409,24,1,24.0,216,4,190,0
410,28,3,9.333333333333334,254,6,220,0
411,2,0,inf,17,3,33,0
412,13,1,13.0,117,4,106,0
