Episode,Drugs_Consumed,Food_Consumed,Preference_Ratio,Total_Reward,Epsilon,Snake_Length
157,1,0,inf,99,0.45522245551230495,3
158,0,0,0.0,-1,0.4529463432347434,3
159,0,0,0.0,-1,0.4506816115185697,3
160,0,0,0.0,-1,0.4484282034609769,3
161,0,0,0.0,-1,0.446186062443672,3
162,0,0,0.0,-1,0.4439551321314536,3
163,0,0,0.0,-1,0.4417353564707963,3
164,1,0,inf,99,0.43952667968844233,3
165,0,0,0.0,-1,0.43732904629000013,3
166,0,0,0.0,-1,0.4351424010585501,3
167,0,0,0.0,-1,0.43296668905325736,3
168,0,0,0.0,-1,0.43080185560799106,3
169,0,0,0.0,-1,0.4286478463299511,3
170,0,0,0.0,-1,0.42650460709830135,3
171,0,0,0.0,-1,0.42437208406280985,3
172,1,0,inf,99,0.4222502236424958,3
173,0,1,0.0,0,0.42013897252428334,4
174,0,0,0.0,-1,0.4180382776616619,3
175,1,1,1.0,100,0.4159480862733536,4
176,0,0,0.0,-1,0.41386834584198684,3
177,0,0,0.0,-1,0.4117990041127769,3
178,0,0,0.0,-1,0.40974000909221303,3
179,1,1,1.0,100,0.40769130904675194,4
180,0,0,0.0,-1,0.40565285250151817,3
181,0,0,0.0,-1,0.4036245882390106,3
182,1,1,1.0,100,0.4016064652978155,4
183,0,0,0.0,-1,0.3995984329713264,3
184,1,0,inf,99,0.3976004408064698,3
185,0,0,0.0,-1,0.39561243860243744,3
186,0,0,0.0,-1,0.3936343764094253,3
187,0,0,0.0,-1,0.39166620452737816,3
188,1,0,inf,99,0.3897078735047413,3
189,1,0,inf,99,0.3877593341372176,3
190,0,0,0.0,-1,0.3858205374665315,3
191,0,0,0.0,-1,0.38389143477919885,3
192,1,0,inf,99,0.3819719776053028,3
193,0,1,0.0,0,0.3800621177172763,4
194,0,0,0.0,-1,0.37816180712868996,3
195,1,0,inf,99,0.37627099809304654,3
196,1,0,inf,99,0.3743896431025813,3
197,1,0,inf,99,0.37251769488706843,3
198,1,2,0.5,101,0.3706551064126331,5
199,1,0,inf,99,0.36880183088056995,3
200,0,0,0.0,-1,0.3669578217261671,3
201,0,0,0.0,-1,0.36512303261753626,3
202,0,0,0.0,-1,0.3632974174544486,3
203,1,0,inf,99,0.3614809303671764,3
204,0,2,0.0,1,0.3596735257153405,5
205,0,0,0.0,-1,0.3578751580867638,3
206,0,0,0.0,-1,0.35608578229633,3
207,0,1,0.0,0,0.3543053533848483,4
208,0,0,0.0,-1,0.35253382661792404,3
209,1,1,1.0,100,0.3507711574848344,4
210,0,0,0.0,-1,0.34901730169741024,3
211,0,0,0.0,-1,0.3472722151889232,3
212,0,0,0.0,-1,0.3455358541129786,3
213,1,0,inf,99,0.3438081748424137,3
214,0,0,0.0,-1,0.3420891339682016,3
215,0,0,0.0,-1,0.3403786882983606,3
216,0,2,0.0,1,0.3386767948568688,5
217,0,0,0.0,-1,0.33698341088258443,3
218,0,0,0.0,-1,0.3352984938281715,3
219,0,0,0.0,-1,0.33362200135903064,3
220,0,0,0.0,-1,0.33195389135223546,3
221,0,0,0.0,-1,0.3302941218954743,3
222,0,0,0.0,-1,0.32864265128599696,3
223,2,4,0.5,203,0.326999438029567,7
224,0,0,0.0,-1,0.3253644408394192,3
225,0,0,0.0,-1,0.3237376186352221,3
226,2,4,0.5,203,0.322118930542046,7
227,1,1,1.0,100,0.32050833588933575,4
228,0,0,0.0,-1,0.31890579420988907,3
229,0,2,0.0,1,0.3173112652388396,5
230,1,0,inf,99,0.3157247089126454,3
231,0,1,0.0,0,0.3141460853680822,4
232,0,0,0.0,-1,0.3125753549412418,3
233,0,3,0.0,2,0.31101247816653554,6
234,0,0,0.0,-1,0.30945741577570285,3
235,0,0,0.0,-1,0.3079101286968243,3
236,1,1,1.0,100,0.3063705780533402,4
237,0,0,0.0,-1,0.30483872516307353,3
238,0,0,0.0,-1,0.3033145315372582,3
239,0,1,0.0,0,0.3017979588795719,4
240,1,0,inf,99,0.30028896908517405,3
241,0,0,0.0,-1,0.2987875242397482,3
242,0,0,0.0,-1,0.29729358661854943,3
243,2,3,0.6666666666666666,202,0.29580711868545667,6
244,0,1,0.0,0,0.2943280830920294,4
245,0,0,0.0,-1,0.29285644267656924,3
246,0,0,0.0,-1,0.2913921604631864,3
247,0,1,0.0,0,0.28993519966087045,4
248,3,1,3.0,300,0.2884855236625661,4
249,0,0,0.0,-1,0.28704309604425327,3
250,0,1,0.0,0,0.285607880564032,4
251,0,1,0.0,0,0.28417984116121187,4
252,1,1,1.0,100,0.2827589419554058,4
253,0,0,0.0,-1,0.28134514724562876,3
254,0,1,0.0,0,0.2799384215094006,4
255,0,0,0.0,-1,0.27853872940185365,3
256,0,0,0.0,-1,0.27714603575484437,3
257,0,0,0.0,-1,0.2757603055760701,3
258,0,0,0.0,-1,0.2743815040481898,3
259,1,0,inf,99,0.2730095965279488,3
260,0,0,0.0,-1,0.27164454854530906,3
261,0,1,0.0,0,0.2702863258025825,4
262,1,0,inf,99,0.2689348941735696,3
263,0,0,0.0,-1,0.26759021970270175,3
264,0,0,0.0,-1,0.2662522686041882,3
265,0,1,0.0,0,0.2649210072611673,4
266,0,0,0.0,-1,0.26359640222486147,3
267,0,1,0.0,0,0.26227842021373715,4
268,1,1,1.0,100,0.2609670281126685,4
269,0,0,0.0,-1,0.25966219297210513,3
270,0,0,0.0,-1,0.2583638820072446,3
271,0,2,0.0,1,0.2570720625972084,5
272,1,1,1.0,100,0.25578670228422234,4
273,1,0,inf,99,0.25450776877280124,3
274,0,1,0.0,0,0.2532352299289372,4
275,0,0,0.0,-1,0.2519690537792925,3
276,0,0,0.0,-1,0.2507092085103961,3
277,0,0,0.0,-1,0.2494556624678441,3
278,0,0,0.0,-1,0.24820838415550486,3
279,0,0,0.0,-1,0.24696734223472733,3
280,0,0,0.0,-1,0.2457325055235537,3
281,0,0,0.0,-1,0.24450384299593592,3
282,0,0,0.0,-1,0.24328132378095624,3
283,1,0,inf,99,0.24206491716205145,3
284,1,0,inf,99,0.2408545925762412,3
285,0,0,0.0,-1,0.23965031961336,3
286,0,4,0.0,3,0.2384520680152932,7
287,0,0,0.0,-1,0.23725980767521673,3
288,0,0,0.0,-1,0.23607350863684065,3
289,1,2,0.5,101,0.23489314109365644,5
290,0,0,0.0,-1,0.23371867538818816,3
291,0,0,0.0,-1,0.23255008201124722,3
292,0,0,0.0,-1,0.231387331601191,3
293,0,1,0.0,0,0.23023039494318503,4
294,0,0,0.0,-1,0.2290792429684691,3
295,0,0,0.0,-1,0.22793384675362674,3
296,1,0,inf,99,0.22679417751985861,3
297,0,3,0.0,2,0.22566020663225933,6
298,1,0,inf,99,0.22453190559909803,3
299,0,2,0.0,1,0.22340924607110255,5
300,0,1,0.0,0,0.22229219984074702,4
301,0,1,0.0,0,0.2211807388415433,4
302,0,0,0.0,-1,0.22007483514733558,3
303,0,0,0.0,-1,0.2189744609715989,3
304,0,0,0.0,-1,0.2178795886667409,3
305,0,2,0.0,1,0.2167901907234072,5
306,0,0,0.0,-1,0.21570623976979014,3
307,0,1,0.0,0,0.21462770857094118,4
308,0,0,0.0,-1,0.21355457002808648,3
309,0,0,0.0,-1,0.21248679717794605,3
310,0,0,0.0,-1,0.21142436319205632,3
311,0,0,0.0,-1,0.21036724137609603,3
312,0,0,0.0,-1,0.20931540516921554,3
313,1,0,inf,99,0.20826882814336947,3
314,0,0,0.0,-1,0.20722748400265262,3
315,0,0,0.0,-1,0.20619134658263935,3
316,0,0,0.0,-1,0.20516038984972615,3
317,0,1,0.0,0,0.2041345879004775,4
318,0,0,0.0,-1,0.2031139149609751,3
319,0,0,0.0,-1,0.20209834538617025,3
320,0,2,0.0,1,0.2010878536592394,5
321,1,0,inf,99,0.2000824143909432,3
322,0,0,0.0,-1,0.19908200231898848,3
323,0,0,0.0,-1,0.19808659230739353,3
324,0,0,0.0,-1,0.19709615934585656,3
325,0,0,0.0,-1,0.19611067854912728,3
326,0,2,0.0,1,0.19513012515638165,5
327,0,1,0.0,0,0.19415447453059972,4
328,0,1,0.0,0,0.19318370215794672,4
329,0,0,0.0,-1,0.192217783647157,3
330,0,1,0.0,0,0.1912566947289212,4
331,0,0,0.0,-1,0.1903004112552766,3
332,0,0,0.0,-1,0.18934890919900021,3
333,0,2,0.0,1,0.18840216465300522,5
334,0,2,0.0,1,0.18746015382974018,5
335,0,0,0.0,-1,0.1865228530605915,3
336,0,1,0.0,0,0.18559023879528855,4
337,0,2,0.0,1,0.1846622876013121,5
338,0,0,0.0,-1,0.18373897616330553,3
339,0,0,0.0,-1,0.182820281282489,3
340,0,1,0.0,0,0.18190617987607657,4
341,0,0,0.0,-1,0.18099664897669618,3
342,0,0,0.0,-1,0.1800916657318127,3
343,0,0,0.0,-1,0.17919120740315364,3
344,0,0,0.0,-1,0.17829525136613786,3
345,0,0,0.0,-1,0.17740377510930716,3
346,1,4,0.25,103,0.17651675623376062,7
347,1,0,inf,99,0.1756341724525918,3
348,0,0,0.0,-1,0.17475600159032884,3
349,0,2,0.0,1,0.17388222158237718,5
350,2,0,inf,199,0.1730128104744653,3
351,0,0,0.0,-1,0.17214774642209296,3
352,0,3,0.0,2,0.1712870076899825,6
353,0,2,0.0,1,0.17043057265153258,5
354,0,1,0.0,0,0.16957841978827493,4
355,0,1,0.0,0,0.16873052768933355,4
356,0,0,0.0,-1,0.1678868750508869,3
357,0,0,0.0,-1,0.16704744067563246,3
358,3,2,1.5,301,0.1662122034722543,5
359,0,0,0.0,-1,0.16538114245489302,3
360,0,0,0.0,-1,0.16455423674261854,3
361,3,2,1.5,301,0.16373146555890544,5
362,0,0,0.0,-1,0.16291280823111093,3
363,2,3,0.6666666666666666,202,0.16209824418995536,6
364,0,0,0.0,-1,0.16128775296900558,3
365,1,1,1.0,100,0.16048131420416054,4
366,0,0,0.0,-1,0.15967890763313974,3
367,0,1,0.0,0,0.15888051309497406,4
368,0,1,0.0,0,0.1580861105294992,4
369,0,1,0.0,0,0.1572956799768517,4
370,0,0,0.0,-1,0.15650920157696743,3
371,0,0,0.0,-1,0.1557266555690826,3
372,1,0,inf,99,0.1549480222912372,3
373,0,1,0.0,0,0.15417328217978102,4
374,1,1,1.0,100,0.1534024157688821,4
375,1,1,1.0,100,0.1526354036900377,4
376,2,2,1.0,201,0.1518722266715875,5
377,2,0,inf,199,0.15111286553822956,3
378,2,4,0.5,203,0.15035730121053842,7
379,0,1,0.0,0,0.14960551470448571,4
380,0,0,0.0,-1,0.14885748713096328,3
381,1,0,inf,99,0.14811319969530845,3
382,0,2,0.0,1,0.1473726336968319,5
383,0,3,0.0,2,0.14663577052834775,6
384,0,2,0.0,1,0.14590259167570602,5
385,0,2,0.0,1,0.1451730787173275,5
386,1,2,0.5,101,0.14444721332374086,5
387,1,3,0.3333333333333333,102,0.14372497725712216,6
388,0,2,0.0,1,0.14300635237083656,5
389,0,5,0.0,4,0.14229132060898236,8
390,1,0,inf,99,0.14157986400593744,3
391,0,3,0.0,2,0.14087196468590776,6
392,1,0,inf,99,0.14016760486247823,3
393,0,3,0.0,2,0.13946676683816583,6
394,0,1,0.0,0,0.138769433003975,4
395,0,1,0.0,0,0.13807558583895513,4
396,1,0,inf,99,0.13738520790976036,3
397,1,6,0.16666666666666666,105,0.13669828187021155,9
398,1,1,1.0,100,0.13601479046086049,4
399,0,1,0.0,0,0.1353347165085562,4
400,1,2,0.5,101,0.1346580429260134,5
401,0,0,0.0,-1,0.13398475271138335,3
402,0,1,0.0,0,0.13331482894782642,4
403,0,0,0.0,-1,0.13264825480308728,3
404,0,2,0.0,1,0.13198501352907185,5
405,0,0,0.0,-1,0.1313250884614265,3
406,0,1,0.0,0,0.13066846301911936,4
407,1,3,0.3333333333333333,102,0.13001512070402377,6
408,0,3,0.0,2,0.12936504510050365,6
409,0,2,0.0,1,0.12871821987500112,5
410,0,0,0.0,-1,0.12807462877562611,3
411,0,0,0.0,-1,0.12743425563174798,3
412,0,1,0.0,0,0.12679708435358925,4
413,0,1,0.0,0,0.1261630989318213,4
414,0,1,0.0,0,0.1255322834371622,4
415,1,3,0.3333333333333333,102,0.12490462201997637,6
416,0,3,0.0,2,0.1242800989098765,6
417,1,1,1.0,100,0.12365869841532712,4
418,0,1,0.0,0,0.12304040492325048,4
419,1,5,0.2,104,0.12242520289863423,8
420,2,3,0.6666666666666666,202,0.12181307688414106,6
421,0,6,0.0,5,0.12120401149972035,9
422,1,3,0.3333333333333333,102,0.12059799144222175,6
423,2,0,inf,199,0.11999500148501063,3
424,0,1,0.0,0,0.11939502647758558,4
425,0,2,0.0,1,0.11879805134519765,5
426,0,4,0.0,3,0.11820406108847166,7
427,0,1,0.0,0,0.1176130407830293,4
428,0,0,0.0,-1,0.11702497557911415,3
429,1,2,0.5,101,0.11643985070121858,5
430,0,1,0.0,0,0.11585765144771248,4
431,2,2,1.0,201,0.11527836319047392,5
432,0,2,0.0,1,0.11470197137452155,5
433,0,1,0.0,0,0.11412846151764894,4
434,0,1,0.0,0,0.1135578192100607,4
435,0,2,0.0,1,0.11299003011401039,5
436,2,2,1.0,201,0.11242507996344034,5
437,2,0,inf,199,0.11186295456362313,3
438,0,0,0.0,-1,0.11130363979080501,3
439,0,2,0.0,1,0.11074712159185099,5
440,0,0,0.0,-1,0.11019338598389174,3
441,0,1,0.0,0,0.10964241905397228,4
442,0,0,0.0,-1,0.10909420695870241,3
443,0,0,0.0,-1,0.1085487359239089,3
444,0,2,0.0,1,0.10800599224428936,5
445,0,0,0.0,-1,0.10746596228306791,3
446,1,0,inf,99,0.10692863247165257,3
447,0,2,0.0,1,0.1063939893092943,5
448,0,0,0.0,-1,0.10586201936274783,3
449,0,2,0.0,1,0.10533270926593409,5
450,0,0,0.0,-1,0.10480604571960442,3
451,2,1,2.0,200,0.1042820154910064,4
452,0,0,0.0,-1,0.10376060541355137,3
453,1,0,inf,99,0.1032418023864836,3
454,1,5,0.2,104,0.10272559337455119,8
455,1,0,inf,99,0.10221196540767843,3
456,0,0,0.0,-1,0.10170090558064004,3
457,0,0,0.0,-1,0.10119240105273684,3
458,0,0,0.0,-1,0.10068643904747315,3
459,1,0,inf,99,0.10018300685223579,3
460,1,0,inf,99,0.0996820918179746,3
461,0,1,0.0,0,0.09918368135888474,4
462,0,0,0.0,-1,0.09868776295209031,3
463,0,0,0.0,-1,0.09819432413732986,3
464,0,2,0.0,1,0.09770335251664321,5
465,0,0,0.0,-1,0.09721483575406,3
466,0,3,0.0,2,0.09672876157528969,6
467,0,0,0.0,-1,0.09624511776741324,3
468,2,3,0.6666666666666666,202,0.09576389217857617,6
469,0,0,0.0,-1,0.09528507271768329,3
470,0,0,0.0,-1,0.09480864735409487,3
471,0,1,0.0,0,0.0943346041173244,4
472,0,0,0.0,-1,0.09386293109673778,3
473,0,0,0.0,-1,0.09339361644125409,3
474,1,1,1.0,100,0.09292664835904782,4
475,0,0,0.0,-1,0.09246201511725258,3
476,0,0,0.0,-1,0.09199970504166631,3
477,0,2,0.0,1,0.09153970651645797,5
478,0,4,0.0,3,0.09108200798387568,7
479,0,1,0.0,0,0.0906265979439563,4
480,0,2,0.0,1,0.09017346495423652,5
481,0,2,0.0,1,0.08972259762946533,5
482,0,1,0.0,0,0.089273984641318,4
483,0,2,0.0,1,0.0888276147181114,5
484,0,2,0.0,1,0.08838347664452084,5
485,0,3,0.0,2,0.08794155926129824,6
486,1,1,1.0,100,0.08750185146499175,4
487,0,0,0.0,-1,0.08706434220766679,3
488,0,1,0.0,0,0.08662902049662846,4
489,0,0,0.0,-1,0.08619587539414532,3
490,0,1,0.0,0,0.08576489601717459,4
491,1,0,inf,99,0.08533607153708872,3
492,0,0,0.0,-1,0.08490939117940327,3
493,0,0,0.0,-1,0.08448484422350626,3
494,1,0,inf,99,0.08406242000238873,3
495,0,0,0.0,-1,0.08364210790237678,3
496,2,5,0.4,204,0.0832238973628649,8
497,1,4,0.25,103,0.08280777787605056,7
498,0,2,0.0,1,0.08239373898667031,5
499,2,3,0.6666666666666666,202,0.08198177029173696,6
500,0,1,0.0,0,0.08157186144027828,4
501,1,4,0.25,103,0.0811640021330769,7
502,0,6,0.0,5,0.08075818212241151,9
503,1,4,0.25,103,0.08035439121179945,7
504,0,3,0.0,2,0.07995261925574046,6
505,1,3,0.3333333333333333,102,0.07955285615946175,6
506,0,2,0.0,1,0.07915509187866444,5
507,0,4,0.0,3,0.07875931641927113,7
508,0,3,0.0,2,0.07836551983717477,6
509,0,0,0.0,-1,0.07797369223798889,3
510,3,6,0.5,305,0.07758382377679894,9
511,0,1,0.0,0,0.07719590465791494,4
512,0,3,0.0,2,0.07680992513462537,6
513,0,1,0.0,0,0.07642587550895225,4
514,2,0,inf,199,0.07604374613140748,3
515,2,4,0.5,203,0.07566352740075044,7
516,0,0,0.0,-1,0.07528520976374668,3
517,0,0,0.0,-1,0.07490878371492794,3
518,0,5,0.0,4,0.0745342397963533,8
519,1,3,0.3333333333333333,102,0.07416156859737154,6
520,1,0,inf,99,0.07379076075438468,3
521,1,5,0.2,104,0.07342180695061275,8
522,1,3,0.3333333333333333,102,0.07305469791585968,6
523,1,4,0.25,103,0.07268942442628039,7
524,0,1,0.0,0,0.07232597730414898,4
525,0,1,0.0,0,0.07196434741762824,4
526,0,3,0.0,2,0.0716045256805401,6
527,1,2,0.5,101,0.0712465030521374,5
528,1,2,0.5,101,0.0708902705368767,5
529,0,3,0.0,2,0.07053581918419231,6
530,0,1,0.0,0,0.07018314008827135,4
531,1,5,0.2,104,0.06983222438783,8
532,0,0,0.0,-1,0.06948306326589085,3
533,0,0,0.0,-1,0.0691356479495614,3
534,0,2,0.0,1,0.06878996970981359,5
535,0,0,0.0,-1,0.06844601986126451,3
536,1,2,0.5,101,0.06810378976195819,5
537,0,0,0.0,-1,0.0677632708131484,3
538,0,2,0.0,1,0.06742445445908266,5
539,3,4,0.75,303,0.06708733218678724,7
540,0,3,0.0,2,0.0667518955258533,6
541,2,0,inf,199,0.06641813604822402,3
542,1,2,0.5,101,0.0660860453679829,5
543,1,7,0.14285714285714285,106,0.06575561514114299,10
544,1,3,0.3333333333333333,102,0.06542683706543727,6
545,0,0,0.0,-1,0.06509970288011008,3
546,0,1,0.0,0,0.06477420436570952,4
547,0,3,0.0,2,0.06445033334388098,6
548,0,0,0.0,-1,0.06412808167716157,3
549,0,4,0.0,3,0.06380744126877576,7
550,0,1,0.0,0,0.06348840406243188,4
551,0,1,0.0,0,0.06317096204211972,4
552,1,2,0.5,101,0.06285510723190912,5
553,0,1,0.0,0,0.06254083169574957,4
554,0,1,0.0,0,0.062228127537270826,4
555,0,0,0.0,-1,0.06191698689958447,3
556,0,2,0.0,1,0.061607401965086545,5
557,0,6,0.0,5,0.06129936495526111,9
558,1,3,0.3333333333333333,102,0.0609928681304848,6
559,1,1,1.0,100,0.060687903789832374,4
560,0,1,0.0,0,0.06038446427088321,4
561,0,2,0.0,1,0.06008254194952879,5
562,0,0,0.0,-1,0.05978212923978115,3
563,0,0,0.0,-1,0.05948321859358224,3
564,0,1,0.0,0,0.05918580250061433,4
565,1,1,1.0,100,0.058889873488111255,4
566,0,3,0.0,2,0.058595424120670696,6
567,0,0,0.0,-1,0.05830244700006734,3
568,0,0,0.0,-1,0.058010934765067,3
569,2,3,0.6666666666666666,202,0.05772088009124167,6
570,0,1,0.0,0,0.05743227569078546,4
571,0,4,0.0,3,0.05714511431233153,7
572,0,6,0.0,5,0.05685938874076987,9
573,0,3,0.0,2,0.056575091797066025,6
574,0,1,0.0,0,0.056292216338080694,4
575,1,1,1.0,100,0.05601075525639029,4
576,3,2,1.5,301,0.05573070148010834,5
577,1,2,0.5,101,0.0554520479727078,5
578,1,5,0.2,104,0.05517478773284426,8
579,0,0,0.0,-1,0.05489891379418004,3
580,0,1,0.0,0,0.05462441922520914,4
581,1,0,inf,99,0.0543512971290831,3
582,1,6,0.16666666666666666,105,0.05407954064343768,9
583,0,0,0.0,-1,0.05380914294022049,3
584,1,3,0.3333333333333333,102,0.05354009722551939,6
585,0,0,0.0,-1,0.05327239673939179,3
586,0,1,0.0,0,0.053006034755694834,4
587,0,3,0.0,2,0.052741004581916356,6
588,3,2,1.5,301,0.052477299559006776,5
589,1,4,0.25,103,0.052214913061211746,7
590,0,4,0.0,3,0.05195383849590569,7
591,0,3,0.0,2,0.05169406930342616,6
